case,dx,k,t3d,qv3d,qc3d,qi3d,u3d,v3d,pcps,dz8w,rho3d,pi3d,qvften,thften,p8w,w
4,27000.0,45,43597050,38176CAC,00000000,00000000,41FA1EBC,00000000,46828094,4473F133,3E890C0A,3F198776,B238BCB3,B7346847,468C7DC8,3D032CCA
4,27000.0,46,435318A2,37A0A165,00000000,00000000,4204DDBE,00000000,465CE468,448D1F8D,3E6EF135,3F1261A1,B1F3BF52,B6EE08D6,467106C0,3CB266A5
4,27000.0,47,434BC200,3710B985,00000000,00000000,420DE5E8,00000000,46347860,44A83E6D,3E4A3FD2,3F0A2AFD,B1448E9F,B63FF348,4648C210,3C12AC9A
4,27000.0,48,4346CCCC,36B5299E,00000000,00000000,4218AA6A,00000000,460BBE28,44D635B4,3E208347,3F006E70,80000000,80000000,46202EB0,00000000
4,27000.0,49,4346CCCC,37003B33,00000000,00000000,42266007,00000000,45C56DA0,4519E4A5,3DE2C58F,3EE89483,80000000,80000000,45EE9B40,00000000
4,27000.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
5,27000.0,1,43978000,3CD0BE76,00000000,00000000,40A00000,00000000,47C4C68E,42335509,3F92085A,3F8045F2,32ABCC77,37A7C5AC,47C54400,00000000
5,27000.0,2,43975AB3,3CCE7C0F,00000000,00000000,40A2DE8B,00000000,47C386CA,428BA283,3F9144F1,3F800A41,32AB513A,37A74D53,47C4491D,3A0A74E3
5,27000.0,3,4397209C,3CCAB7AC,00000000,00000000,40A7566F,00000000,47C1DB71,42A89467,3F9048F9,3F7F741B,32AA9151,37A691E9,47C2C476,3AB105EF
5,27000.0,4,4396DA7B,3CC62CB6,00000000,00000000,40ACBB70,00000000,47BFEC14,42BF4BA7,3F8F26DC,3F7EB8F0,32A9A99F,37A5AFA5,47C0F26C,3B198EF0
5,27000.0,5,43968AE7,3CC1162B,00000000,00000000,40B2DA88,00000000,47BDC730,42D2CBFF,3F8DE5CC,3F7DE7F5,32A8A2B5,37A4AEE5,47BEE5BD,3B635170
5,27000.0,6,43963336,3CBB9572,00000000,00000000,40B99961,00000000,47BB7530,42E45AFA,3F8C89FA,3F7D03E5,32A780FE,37A393F8,47BCA8A3,3B9A406E
5,27000.0,7,4395D437,3CB5C151,00000000,00000000,40C0E811,00000000,47B8FBC1,42F4A7C6,3F8B1635,3F7C0E76,32A64724,37A26179,47BA41BE,3BC6267F
5,27000.0,8,43956E70,3CAFAACC,00000000,00000000,40C8BC48,00000000,47B65F04,43020E4E,3F898C7B,3F7B08CB,32A4F6E4,37A1191A,47B7B5C4,3BF5124F
5,27000.0,9,4395023B,3CA95F79,00000000,00000000,40D10F1E,00000000,47B3A227,430980DE,3F87EE4F,3F79F3A9,32A39165,379FBBFC,47B50844,3C13668F
5,27000.0,10,43948FD4,3CA2EAA3,00000000,00000000,40D9DBFA,00000000,47B0C7B3,4310C4DE,3F863CD7,3F78CF9A,32A2176E,379E4AE1,47B23C0A,3C2D95A0
5,27000.0,11,43941762,3C9C179D,00000000,00000000,40E31FDF,00000000,47ADD1BE,4317ED72,3F84799B,3F779CF6,32A0897D,379CC644,47AF535C,3C4903CA
5,27000.0,12,439398FA,3C94B46D,00000000,00000000,40ECD90D,00000000,47AAC205,431F0A24,3F82A5E2,3F765BF3,329EE7E0,379B2E71,47AC501F,3C65A05F
5,27000.0,13,439314A8,3C8D4A0E,00000000,00000000,40F706C2,00000000,47A79A06,432628F1,3F80C0FD,3F750CA9,329D32B6,37998386,47A933EB,3C81ADD8
5,27000.0,14,43928A69,3C85E095,00000000,00000000,4100D490,00000000,47A45B0A,432D5621,3F7D96CC,3F73AF19,329B69F9,3797C57D,47A60021,3C911340
5,27000.0,15,4391FA32,3C7CFEF1,00000000,00000000,41066088,00000000,47A10632,43349BD9,3F798B04,3F72432C,32998D82,3795F431,47A2B5F3,3CA0F8B2
5,27000.0,16,439163EE,3C6E5B05,00000000,00000000,410C2814,00000000,479D9C7B,433C04EC,3F755F3F,3F70C8B8,32979D0E,37940F60,479F5670,3CB15608
5,27000.0,17,4390C77F,3C5FE1D0,00000000,00000000,41122C55,00000000,479A1ECA,43439A85,3F71140B,3F6F3F82,3295983C,379216AA,479BE286,3CC22288
5,27000.0,18,439024C1,3C519F11,00000000,00000000,41186EB8,00000000,47968DEA,434B6674,3F6CA9CA,3F6DA73B,32937E90,37900998,47985B0D,3CD3548B
5,27000.0,19,438F7B87,3C439DA3,00000000,00000000,411EF0F8,00000000,4792EA95,435372D3,3F6820D1,3F6BFF85,32914F76,378DE799,4794C0C7,3CE4E14C
5,27000.0,20,438ECB9A,3C35E777,00000000,00000000,4125B528,00000000,478F3572,435BC9BE,3F63795D,3F6A47ED,328F0A3C,378BAFFE,47911463,3CF6BCAD
5,27000.0,21,438E14BD,3C28861B,00000000,00000000,412CBDA9,00000000,478B6F1C,43647745,3F5EB398,3F687FEE,328CAE16,37896202,478D5682,3D046C6B
5,27000.0,22,438D56A7,3C1B8239,00000000,00000000,41340D41,00000000,4787981E,436D85C5,3F59CF9A,3F66A6F0,328A3A16,3786FCB9,478987B5,3D0D930E
5,27000.0,23,438C9109,3C0EE445,00000000,00000000,413BA70A,00000000,4783B0FB,437703D7,3F54CD67,3F64BC45,3287AD30,37847F21,4785A886,3D16C92D
5,27000.0,24,438BC385,3C02B3C7,00000000,00000000,41438E96,00000000,477F7458,43807F91,3F4FACFA,3F62BF27,32850633,3781E80E,4781B970,3D20046D
5,27000.0,25,438AEDB3,3BEDEFDA,00000000,00000000,414BC7E6,00000000,47776842,4385C3F9,3F4A6E36,3F60AEB7,328243C5,377E6C5D,477B75D0,3D2938D4
5,27000.0,26,438A0F1D,3BD54D29,00000000,00000000,41545783,00000000,476F3E84,438B572C,3F4512ED,3F5E89FA,327EC8C6,3778D011,47735AB4,3D325895
5,27000.0,27,43892740,3BBC05C2,00000000,00000000,415D4278,00000000,4766F7E1,43914372,3F3F9A49,3F5C4FD2,3278CCB5,3772F7E9,476B2254,3D3B53A7
5,27000.0,28,43883588,3BA46718,00000000,00000000,41668E77,00000000,475E9510,43979690,3F3A01D6,3F59FEFF,32728F84,376CE027,4762CD6E,3D441785
5,27000.0,29,4387394A,3B8E77EA,00000000,00000000,41704216,00000000,475616BC,439E5E3A,3F344942,3F579615,326C0CCA,3766847D,475A5CB1,3D4C8ED8
5,27000.0,30,438631C4,3B747932,00000000,00000000,417A64CA,00000000,474D7D88,43A5AADA,3F2E7023,3F551379,32653F84,375FE006,4751D0C6,3D54A0D8
5,27000.0,31,43851E18,3B4F6DF4,00000000,00000000,41827F8B,00000000,4744CA0D,43AD8FC1,3F2875FF,3F527553,325E21FB,3758ED2F,47492A4A,3D5C30B5
5,27000.0,32,4383FD49,3B2DCCBC,00000000,00000000,41880D5C,00000000,473BFCDA,43B62415,3F225A37,3F4FB98D,3256ADA7,3751A594,474069D0,3D631CE1
5,27000.0,33,4382CE34,3B0F8E90,00000000,00000000,418DE175,00000000,47331678,43BF8323,3F1C1C18,3F4CDDBC,324EDAFF,374A01DD,47378FE4,3D693E30
5,27000.0,34,43818F87,3AE94D17,00000000,00000000,41940254,00000000,472A1768,43C9CF07,3F15BAC6,3F49DF18,3246A14B,3741F983,472E9D0C,3D6E66CB
5,27000.0,35,43803FB8,3ABA032F,00000000,00000000,419A778A,00000000,47210026,43D5302D,3F0F3540,3F46BA63,323DF663,3739829C,472591C4,3D7260ED
5,27000.0,36,437DB9F2,3A910C47,00000000,00000000,41A149FA,00000000,4717D12A,43E1DB17,3F088A52,3F436BD0,3234CE5B,37309185,471C6E89,3D74ED51
5,27000.0,37,437ACA4C,3A5C4EC0,00000000,00000000,41A88431,00000000,470E8AE0,43F01010,3F01B88C,3F3FEEDC,322B1B0C,37271869,471333CA,3D75C14B
5,27000.0,38,4377AB5E,3A220A07,00000000,00000000,41B032C9,00000000,47052DB5,44001195,3EF57C6A,3F3C3E26,3220CB86,371D06C1,4709E1F6,3D748469
5,27000.0,39,437456F2,39E51B31,00000000,00000000,41B86510,00000000,46F7741C,440940A9,3EE73276,3F385329,3215CB45,37124881,47007974,3D70CD7D
5,27000.0,40,4370C564,3999FC2B,00000000,00000000,41C12DCF,00000000,46E46098,4413DE3D,3ED88E34,3F3425E1,320A010C,3706C506,46EDF550,3D6A1EF6
5,27000.0,41,436CED2E,394BD182,00000000,00000000,41CAA47B,00000000,46D1219A,44204DFC,3EC98927,3F2FAC53,31FA9AC9,36F4BB28,46DACBE0,3D5FE24A
5,27000.0,42,4368C231,3912B34C,00000000,00000000,41D4E6EA,00000000,46BDB7DA,442F1C5C,3EBA1B92,3F2AD9C8,31DF1084,36D9D621,46C77754,3D516249
5,27000.0,43,436434A8,38C93C07,00000000,00000000,41E01BEE,00000000,46AA2402,4441154F,3EAA3CB6,3F259DB1,31C0FB0D,36BC752A,46B3F860,3D3DC421
5,27000.0,44,435F2F7E,3881BCB6,00000000,00000000,41EC7768,00000000,469666B6,44576ED5,3E99DFE7,3F1FE1DD,319FCF2B,369C1050,46A04FA4,3D23FF4F
5,27000.0,45,43599592,381A22C6,00000000,00000000,41FA410F,00000000,46828094,44741B05,3E88F490,3F198776,317598A9,366FD714,468C7DC8,3D02D535
5,27000.0,46,43533CCE,37A39F47,00000000,00000000,4204F03E,00000000,465CE468,448D37BD,3E6EC849,3F1261A1,3121B8E8,361DEE92,467106C0,3CB1969F
5,27000.0,47,434BE4EA,37138D27,00000000,00000000,420DF9F4,00000000,46347860,44A85B44,3E4A1D2E,3F0A2AFD,30815B3F,357CA637,4648C210,3C10CE3B
5,27000.0,48,43470000,36BAB020,00000000,00000000,4218C04E,00000000,460BBE28,44D66CE0,3E2059FA,3F006E70,00000000,00000000,46202EB0,00000000
5,27000.0,49,43470000,37042470,00000000,00000000,42267973,00000000,45C56DA0,451A0C49,3DE28B34,3EE89483,00000000,00000000,45EE9B40,00000000
5,27000.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
6,27000.0,1,43974000,3CCCB672,00000000,00000000,40A00000,00000000,47C4C68E,4232FBC6,3F92512E,3F8045F2,32ABCC77,37A7C5AC,47C54400,00000000
6,27000.0,2,43971AC5,3CCA7E48,00000000,00000000,40A2DD1E,00000000,47C386CA,428B5D1F,3F918D46,3F800A41,32AB2F07,37A72BED,47C4491D,3A30E0E0
6,27000.0,3,4396E0CC,3CC6CB66,00000000,00000000,40A752C9,00000000,47C1DB71,42A840DC,3F90909C,3F7F741B,32AA39DC,37A63C81,47C2C476,3AE22332
6,27000.0,4,43969ACD,3CC25563,00000000,00000000,40ACB51E,00000000,47BFEC14,42BEED2B,3F8F6DB4,3F7EB8F0,32A911DD,37A51B72,47C0F26C,3B442454
6,27000.0,5,43964B61,3CBD5673,00000000,00000000,40B2D12F,00000000,47BDC730,42D26446,3F8E2BC0,3F7DE7F5,32A7C1FB,37A3D36F,47BEE5BD,3B912694
6,27000.0,6,4395F3DB,3CB7EF36,00000000,00000000,40B98CB7,00000000,47BB7530,42E3EB11,3F8CCEFC,3F7D03E5,32A64FDC,37A269FC,47BCA8A3,3BC4EEB8
6,27000.0,7,4395950A,3CB2360D,00000000,00000000,40C0D7D2,00000000,47B8FBC1,42F43065,3F8B5A35,3F7C0E76,32A4BEE6,37A0E26C,47BA41BE,3BFCDF18
6,27000.0,8,43952F75,3CAC3BCD,00000000,00000000,40C8A838,00000000,47B65F04,4301CF20,3F89CF6D,3F7B08CB,32A31151,379F3EE9,47B7B5C4,3C1C4947
6,27000.0,9,4394C375,3CA60DB5,00000000,00000000,40D0F702,00000000,47B3A227,43093E64,3F883026,3F79F3A9,32A14898,379D80E4,47B50844,3C3BDC5E
6,27000.0,10,43945145,3C9FB6D6,00000000,00000000,40D9BF9C,00000000,47B0C7B3,43107F37,3F867D8B,3F78CF9A,329F65B6,379BA953,47B23C0A,3C5D0691
6,27000.0,11,4393D90C,3C9906B1,00000000,00000000,40E2FF0C,00000000,47ADD1BE,4317A4C1,3F84B91B,3F779CF6,329D694E,3799B8D6,47AF535C,3C7FA88A
6,27000.0,12,43935AE2,3C91C86A,00000000,00000000,40ECB394,00000000,47AAC205,431EBE84,3F82E421,3F765BF3,329B53C2,3797AFCB,47AC501F,3C91D1FD
6,27000.0,13,4392D6CE,3C8A82D9,00000000,00000000,40F6DC71,00000000,47A79A06,4325DA67,3F80FDF5,3F750CA9,3299253A,37958E5A,47A933EB,3CA46D2D
6,27000.0,14,43924CD1,3C833E3C,00000000,00000000,4100BCE4,00000000,47A45B0A,432D04B2,3F7E0E26,3F73AF19,3296DDAE,3793547C,47A60021,3CB795FD
6,27000.0,15,4391BCDD,3C780359,00000000,00000000,41064642,00000000,47A10632,43344782,3F79FFC2,3F72432C,32947CED,37910200,47A2B5F3,3CCB3B8E
6,27000.0,16,439126DF,3C69A7ED,00000000,00000000,410C0B1A,00000000,479D9C7B,433BADA7,3F75D158,3F70C8B8,329202A0,378E9690,479F5670,3CDF4B69
6,27000.0,17,43908AB9,3C5B7662,00000000,00000000,41120C90,00000000,479A1ECA,43434048,3F718377,3F6F3F82,328F6E4B,378C11B5,479BE286,3CF3B140
6,27000.0,18,438FE846,3C4D7A26,00000000,00000000,41184C10,00000000,47968DEA,434B092C,3F6D1684,3F6DA73B,328CBF51,378972D5,47985B0D,3D042B2C
6,27000.0,19,438F3F59,3C3FBDE3,00000000,00000000,411ECB54,00000000,4792EA95,4353126D,3F688AD5,3F6BFF85,3289F4F2,3786B934,4794C0C7,3D0E9098
6,27000.0,20,438E8FBD,3C324B8D,00000000,00000000,41258C6F,00000000,478F3572,435B6623,3F63E0A3,3F6A47ED,32870E4D,3783E3F7,47911463,3D18FA88
6,27000.0,21,438DD933,3C252C4F,00000000,00000000,412C91C0,00000000,478B6F1C,43641050,3F5F1820,3F687FEE,32840A5C,3780F21E,478D5682,3D2358BF
6,27000.0,22,438D1B73,3C1868CA,00000000,00000000,4133DE0C,00000000,4787981E,436D1B53,3F5A3162,3F66A6F0,3280E7EF,377BC4FE,478987B5,3D2D98F2
6,27000.0,23,438C562D,3C0C0932,00000000,00000000,413B746D,00000000,4783B0FB,437695C1,3F552C69,3F64BC45,327B4B60,3775679B,4785A886,3D37A650
6,27000.0,24,438B8904,3C001506,00000000,00000000,41435873,00000000,477F7458,4380469A,3F500934,3F62BF27,32748430,376EC916,4781B970,3D416961
6,27000.0,25,438AB391,3BE926C0,00000000,00000000,414B8E1E,00000000,47776842,438588FB,3F4AC7A4,3F60AEB7,326D76DE,3767E615,477B75D0,3D4AC78B
6,27000.0,26,4389D55D,3BD11500,00000000,00000000,415419F5,00000000,476F3E84,438B1A1C,3F456971,3F5E89FA,32661F87,3760BAC9,47735AB4,3D53A2B2
6,27000.0,27,4388EDE6,3BB83D87,00000000,00000000,415D0101,00000000,4766F7E1,4391041C,3F3FEDF7,3F5C4FD2,325E79D7,375942FC,476B2254,3D5BD8C0
6,27000.0,28,4387FC97,3BA10915,00000000,00000000,416648F3,00000000,475E9510,439754C8,3F3A52B1,3F59FEFF,325680EB,375179E5,4762CD6E,3D634336
6,27000.0,29,438700C7,3B8B7E60,00000000,00000000,416FF85D,00000000,475616BC,439E19D0,3F349745,3F579615,324E2F20,37495A05,475A5CB1,3D69B6BE
6,27000.0,30,4385F9B2,3B6F42D2,00000000,00000000,417A16B0,00000000,474D7D88,43A56396,3F2EBB4D,3F551379,32457E0C,3740DD17,4751D0C6,3D6F026E
6,27000.0,31,4384E67D,3B4AE822,00000000,00000000,41825636,00000000,4744CA0D,43AD4566,3F28BE48,3F527553,323C6668,3737FC01,47492A4A,3D72EF2B
6,27000.0,32,4383C62A,3B29EAC7,00000000,00000000,4187E1A5,00000000,473BFCDA,43B5D657,3F229F9F,3F4FB98D,3232DFD7,372EAE97,474069D0,3D753EF2
6,27000.0,33,43829797,3B0C43A2,00000000,00000000,418DB342,00000000,47331678,43BF31B0,3F1C5E99,3F4CDDBC,3228E0B4,3724EB70,47378FE4,3D75AC1F
6,27000.0,34,43815971,3AE3CAF4,00000000,00000000,4193D184,00000000,472A1768,43C97976,3F15FA5D,3F49DF18,321E5DE3,371AA7AF,472E9D0C,3D73E8B2
6,27000.0,35,43800A30,3AB57A7D,00000000,00000000,419A43FF,00000000,47210026,43D4D60D,3F0F71E4,3F46BA63,32134A64,370FD6A5,472591C4,3D6F9D93
6,27000.0,36,437D500F,3A8D62AF,00000000,00000000,41A1138C,00000000,4717D12A,43E17BDB,3F08C3FD,3F436BD0,320796FC,37046972,471C6E89,3D686A0E
6,27000.0,37,437A61A6,3A5684FC,00000000,00000000,41A84AB7,00000000,470E8AE0,43EFAB12,3F01EF36,3F3FEEDC,31F66329,36F09CD6,471333CA,3D5DE366
6,27000.0,38,43774408,3A1D95AB,00000000,00000000,41AFF614,00000000,47052DB5,43FFB79E,3EF5E3A8,3F3C3E26,31DC0918,36D6E0E1,4709E1F6,3D4F950A
6,27000.0,39,4373F101,39DE7756,00000000,00000000,41B824EA,00000000,46F7741C,44090720,3EE7938A,3F385329,31BFEB4A,36BB6BC6,47007974,3D3D018B
6,27000.0,40,437060F2,39953AE2,00000000,00000000,41C0E9FA,00000000,46E46098,4413A058,3ED8E900,3F3425E1,31A1C951,369DFE99,46EDF550,3D25A521
6,27000.0,41,436C8A58,39441101,00000000,00000000,41CA5CB1,00000000,46D1219A,44200AEF,3EC9DD95,3F2FAC53,318152AE,367C957B,46DACBE0,3D08FAB7
6,27000.0,42,4368611A,390CFF08,00000000,00000000,41D49AD5,00000000,46BDB7DA,442ED32A,3EBA697D,3F2AD9C8,313C4226,3637D898,46C77754,3CCD0B60
6,27000.0,43,4363D578,38C13695,00000000,00000000,41DFCB2A,00000000,46AA2402,4440C4A8,3EAA83EF,3F259DB1,30DEBD3A,35D984CA,46B3F860,3C778EC8
6,27000.0,44,435ED267,3878D604,00000000,00000000,41EC2179,00000000,469666B6,445714E3,3E9A2041,3F1FE1DD,2FD4B6D1,34CFBA88,46A04FA4,3B6ED788
6,27000.0,45,435D4000,386EE17C,00000000,00000000,41F9E55F,00000000,46828094,4478389E,3E86AF3E,3F198776,00000000,00000000,468C7DC8,00000000
6,27000.0,46,435D4000,388D233E,00000000,00000000,4204E41D,00000000,465CE468,4493EA67,3E63F847,3F1261A1,00000000,00000000,467106C0,00000000
6,27000.0,47,435D4000,38ACC38C,00000000,00000000,420E5B90,00000000,46347860,44B6B208,3E3A4040,3F0A2AFD,00000000,00000000,4648C210,00000000
6,27000.0,48,435D4000,38DF24D2,00000000,00000000,421A0CD8,00000000,460BBE28,44EE6A25,3E103785,3F006E70,00000000,00000000,46202EB0,00000000
6,27000.0,49,435D4000,391DFB70,00000000,00000000,42294F08,00000000,45C56DA0,452B496E,3DCBBE64,3EE89483,00000000,00000000,45EE9B40,00000000
6,27000.0,50,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,459C4000,00000000
7,27000.0,1,43974CCD,3CCDF307,00000000,00000000,40A00000,00000000,47C4C68E,42330F11,3F92416A,3F8045F2,32ABCC77,37A7C5AC,47C54400,00000000
7,27000.0,2,4397278E,3CCBB798,00000000,00000000,40A2DD6D,00000000,47C386CA,428B6C1B,3F917DA2,3F800A41,32AB516B,37A74D82,47C4491D,3A0A3EDE
7,27000.0,3,4396ED8F,3CC7FF37,00000000,00000000,40A75393,00000000,47C1DB71,42A852E1,3F908123,3F7F741B,32AA91CC,37A69261,47C2C476,3AB0C0F0
7,27000.0,4,4396A789,3CC38299,00000000,00000000,40ACB67B,00000000,47BFEC14,42BF0183,3F8F5E6C,3F7EB8F0,32A9AA74,37A5B075,47C0F26C,3B19532D
7,27000.0,5,43965813,3CBE7C12,00000000,00000000,40B2D334,00000000,47BDC730,42D27A90,3F8E1CB2,3F7DE7F5,32A8A3F0,37A4B018,47BEE5BD,3B62F928
7,27000.0,6,43960084,3CB90CCD,00000000,00000000,40B98F72,00000000,47BB7530,42E40314,3F8CC028,3F7D03E5,32A782A9,37A39598,47BCA8A3,3B9A04AE
7,27000.0,7,4395A1AA,3CB34B2E,39D1B717,00000000,40C0DB52,00000000,47B8FBC1,42F449F8,3F8B4B9F,3F7C0E76,32A64948,37A26390,47BA41BE,3BC5D9FF
7,27000.0,8,43953C0A,3CAD47FB,39D1B717,00000000,40C8AC88,00000000,47B65F04,4301DCA0,3F89C11A,3F7B08CB,32A4F988,37A11BAF,47B7B5C4,3BF4B40B
7,27000.0,9,4394CFFF,3CA710B3,39D1B717,00000000,40D0FC30,00000000,47B3A227,43094C90,3F882217,3F79F3A9,32A39492,379FBF16,47B50844,3C132E1E
7,27000.0,10,43945DC3,3CA0B057,39D1B717,00000000,40D9C5B2,00000000,47B0C7B3,43108E08,3F866FC2,3F78CF9A,32A21B2A,379E4E87,47B23C0A,3C2D5380
7,27000.0,11,4393E57E,3C99FC3C,39D1B717,00000000,40E30616,00000000,47ADD1BE,4317B441,3F84AB8C,3F779CF6,32A08DD1,379CCA7E,47AF535C,3C48B7AA
7,27000.0,12,43936746,3C92C6CA,39D1B717,00000000,40ECBB9B,00000000,47AAC205,431ECED6,3F82D6AD,3F765BF3,329EECD0,379B3343,47AC501F,3C654A04
7,27000.0,13,4392E325,3C8B8937,39D1B717,00000000,40F6E584,00000000,47A79A06,4325EB8A,3F80F0A3,3F750CA9,329D3849,379988F7,47A933EB,3C817D7E
7,27000.0,14,4392591A,3C844B7E,39D1B717,00000000,4100C1FA,00000000,47A45B0A,432D16A7,3F7DF3CB,3F73AF19,329B7035,3797CB94,47A60021,3C90DDB1
7,27000.0,15,4391C917,3C7A2951,39D1B717,00000000,41064BEA,00000000,47A10632,43345A48,3F79E5BC,3F72432C,3299946D,3795FAF3,47A2B5F3,3CA0BDF1
7,27000.0,16,4391330A,3C6BD705,39D1B717,00000000,410C115D,00000000,479D9C7B,433BC13F,3F75B7B1,3F70C8B8,3297A4AD,379416D1,479F5670,3CB11622
7,27000.0,17,439096D3,3C5DABE5,39D1B717,00000000,41121374,00000000,479A1ECA,434354B1,3F716A3A,3F6F3F82,3295A095,37921ED1,479BE286,3CC1DD96
7,27000.0,18,438FF44F,3C4FB38E,39D1B717,00000000,4118539A,00000000,47968DEA,434B1E6A,3F6CFDB9,3F6DA73B,329387A9,3790127B,47985B0D,3CD30AB4
7,27000.0,19,438F4B51,3C41F891,39D1B717,00000000,411ED38E,00000000,4792EA95,43532880,3F687286,3F6BFF85,32915954,378DF13C,4794C0C7,3CE492C6
7,27000.0,20,438E9BA2,3C3484A6,39D1B717,00000000,4125955C,00000000,478F3572,435B7D0B,3F63C8DB,3F6A47ED,328F14E7,378BBA6A,47911463,3CF669B8
7,27000.0,21,438DE504,3C276113,39D1B717,00000000,412C9B69,00000000,478B6F1C,43642811,3F5F00E8,3F687FEE,328CB994,37896D3B,478D5682,3D0440E6
7,27000.0,22,438D2731,3C1A96A3,39D1B717,00000000,4133E878,00000000,4787981E,436D33F3,3F5A1ABC,3F66A6F0,328A466D,378708C6,478987B5,3D0D65B4
7,27000.0,23,438C61D6,3C0E2D51,39D1B717,00000000,413B7FA2,00000000,4783B0FB,4376AF3A,3F551665,3F64BC45,3287BA69,37848C0A,4785A886,3D169A3D
7,27000.0,24,438B9499,3C022CE1,39D1B717,00000000,4143647A,00000000,477F7458,438053CB,3F4FF3D3,3F62BF27,32851453,3781F5D9,4781B970,3D1FD435
7,27000.0,25,438ABF0F,3BED3876,39D1B717,00000000,414B9AFE,00000000,47776842,4385969D,3F4AB2F2,3F60AEB7,328252D7,377E89CC,477B75D0,3D2907B2
7,27000.0,26,4389E0C5,3BD4D0B3,39D1B717,00000000,415427B4,00000000,476F3E84,438B2813,3F4555A1,3F5E89FA,327EE8DC,3778EF66,47735AB4,3D3226F2
7,27000.0,27,4388F936,3BBB7EFE,39D1B717,00000000,415D0FA4,00000000,4766F7E1,43911252,3F3FDB2A,3F5C4FD2,3278EED1,37731938,476B2254,3D3B2201
7,27000.0,28,438807D0,3BA3D948,39D1B717,00000000,4166587E,00000000,475E9510,43976349,3F3A40D7,3F59FEFF,3272B3BD,376D0387,4762CD6E,3D43E66B
7,27000.0,29,43870BE7,3B8DE60D,39D1B717,00000000,417008D5,00000000,475616BC,439E28A6,3F348656,3F579615,326C3337,3766AA03,475A5CB1,3D4C5EF1
7,27000.0,30,438604BA,3B73533B,39D1B717,00000000,417A281B,00000000,474D7D88,43A572CC,3F2EAB3D,3F551379,3265683C,376007CB,4751D0C6,3D5472E6
7,27000.0,31,4384F16C,3B4E4B4A,39D1B717,00000000,41825F68,00000000,4744CA0D,43AD550B,3F28AF0E,3F527553,325E4D1D,3759174E,47492A4A,3D5C0598
7,27000.0,32,4383D0FF,3B2CB245,39D1B717,00000000,4187EB58,00000000,473BFCDA,43B5E67C,3F229131,3F4FB98D,3256DB4E,3751D22A,474069D0,3D62F59B
7,27000.0,33,4382A250,3B0E80B4,00000000,38D1B717,418DBD79,00000000,47331678,43BF4265,3F1C50F0,3F4CDDBC,324F0B4A,374A3106,47378FE4,3D691BE8
7,27000.0,34,4381640F,3AE75289,00000000,38D1B717,4193DC45,00000000,472A1768,43C98AD8,3F15ED6D,3F49DF18,3246D460,37422B65,472E9D0C,3D6E4AD1
7,27000.0,35,438014B1,3AB8303C,00000000,38D1B717,419A4F4E,00000000,47210026,43D4E833,3F0F65AA,3F46BA63,323E2C63,3739B759,472591C4,3D724CC0
7,27000.0,36,437D64D4,3A8F6636,00000000,38D1B717,41A11F70,00000000,4717D12A,43E18EE0,3F08B874,3F436BD0,32350774,3730C947,471C6E89,3D74E2A2
7,27000.0,37,437A762C,3A5963B6,00000000,38D1B717,41A85736,00000000,470E8AE0,43EFBF20,3F01E457,3F3FEEDC,322B576A,3727535D,471333CA,3D75C202
7,27000.0,38,4377584C,3A1F8466,00000000,38D1B717,41B00338,00000000,47052DB5,43FFCCDE,3EF5CF3A,3F3C3E26,32210B5F,371D451B,4709E1F6,3D7492A8
7,27000.0,39,437404FE,39E0DCA7,00000000,38D1B717,41B832BC,00000000,46F7741C,44091273,3EE78069,3F385329,32160ED1,37128A78,47007974,3D70EBA4
7,27000.0,40,437074A4,39968636,00000000,38D1B717,41C0F886,00000000,46E46098,4413AC7E,3ED8D728,3F3425E1,320A4892,37070ADE,46EDF550,3D6A4FA3
7,27000.0,41,436C9DB9,394590A2,00000000,38D1B717,41CA6C03,00000000,46D1219A,44201814,3EC9CD03,3F2FAC53,31FB3260,36F54F32,46DACBE0,3D602854
7,27000.0,42,43687423,390E1934,00000000,38D1B717,41D4AAFD,00000000,46BDB7DA,442EE183,3EBA5A32,3F2AD9C8,31DFB15E,36DA7335,46C77754,3D51C0AF
7,27000.0,43,4363E822,38C2C33F,00000000,38D1B717,41DFDC3D,00000000,46AA2402,4440D479,3EAA75F3,3F259DB1,31C1A608,36BD1C23,46B3F860,3D3E3DF6
7,27000.0,44,435EE4A7,387AE3C4,00000000,00000000,41EC3391,00000000,469666B6,44572685,3E9A139F,3F1FE1DD,31A08546,369CC226,46A04FA4,3D24977B
7,27000.0,45,43594C9C,3814DE05,00000000,00000000,41F9F897,00000000,46828094,4473C91E,3E892292,3F198776,31771DB4,36715301,468C7DC8,3D038E07
7,27000.0,46,4352F5FA,379DCFAD,00000000,00000000,4204C963,00000000,465CE468,448D085F,3E6F187B,3F1261A1,31235A17,361F85FB,467106C0,3CB34B5D
7,27000.0,47,434BA08C,370E101F,00000000,00000000,420DD012,00000000,46347860,44A822CD,3E4A610E,3F0A2AFD,3084DEB7,3581C17F,4648C210,3C14B58C
