case,mode,k,nz,dt,theta_in,qv_in,qc_in,qr_in,qi_in,qs_in,qg_in,ni_in,ns_in,nr_in,ng_in,rho_in,pii_in,pressure_in,dz_in,qrcuten_in,qscuten_in,qicuten_in,theta_out,qv_out,qc_out,qr_out,qi_out,qs_out,qg_out,ni_out,ns_out,nr_out,ng_out,refl_10cm_out
9,0,18,32, 9.0000000000000000E+001, 2.9928921508789062E+002, 4.7963568940758705E-003, 8.6525542428717017E-004, 1.9871271215379238E-003, 3.4610214061103761E-004, 1.9871271215379238E-003, 1.4903453411534429E-003, 1.1016099218750000E+005, 3.3048296875000000E+005, 2.2032197500000000E+006, 1.6524148437500000E+005, 9.0776234865188599E-001, 9.0526986122131348E-001, 7.0586750000000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0121981811523438E+002, 4.5124809257686138E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9094025529921055E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4892518750000000E+005, 3.0503034591674805E+001
9,0,19,32, 9.0000000000000000E+001, 2.9981405639648438E+002, 4.5439600944519043E-003, 9.0541492681950331E-004, 1.9644461572170258E-003, 3.6216594162397087E-004, 1.9644461572170258E-003, 1.4733346179127693E-003, 1.1184206250000000E+005, 3.3552618750000000E+005, 2.2368412500000000E+006, 1.6776309375000000E+005, 8.9411801099777222E-001, 9.0043312311172485E-001, 6.9275578125000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0184313964843750E+002, 4.2343745008111000E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8867099471390247E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5789418750000000E+005, 3.0349634170532227E+001
9,0,20,32, 9.0000000000000000E+001, 3.0033584594726562E+002, 4.3023768812417984E-003, 9.3941309023648500E-004, 1.9309092313051224E-003, 3.7576523027382791E-004, 1.9309092313051224E-003, 1.4481819234788418E-003, 1.1354729687500000E+005, 3.4064187500000000E+005, 2.2709460000000000E+006, 1.7032093750000000E+005, 8.8069027662277222E-001, 8.9562231302261353E-001, 6.7988765625000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0244564819335938E+002, 3.9710951969027519E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8224058486521244E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.6678837500000000E+005, 3.0144828796386719E+001
9,0,21,32, 9.0000000000000000E+001, 3.0085464477539062E+002, 4.0712831541895866E-003, 9.6643180586397648E-004, 1.8870822386816144E-003, 3.8657267577946186E-004, 1.8870822386816144E-003, 1.4153115916997194E-003, 1.1527703906250000E+005, 3.4583112500000000E+005, 2.3055407500000000E+006, 1.7291556250000000E+005, 8.6747545003890991E-001, 8.9083719253540039E-001, 6.6725859375000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0302764892578125E+002, 3.7220774684101343E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7179324105381966E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7561393750000000E+005, 2.9888902664184570E+001
9,0,22,32, 9.0000000000000000E+001, 3.0137033081054688E+002, 3.8503285031765699E-003, 9.8580587655305862E-004, 1.8336945213377476E-003, 3.9432232733815908E-004, 1.8336945213377476E-003, 1.3752708910033107E-003, 1.1703157812500000E+005, 3.5109471875000000E+005, 2.3406315000000000E+006, 1.7554735937500000E+005, 8.5447025299072266E-001, 8.8607758283615112E-001, 6.5486398437500000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0358966064453125E+002, 3.4866724163293839E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5755904652178288E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.8434975000000000E+005, 2.9582509994506836E+001
9,0,23,32, 9.0000000000000000E+001, 3.0188290405273438E+002, 3.6391965113580227E-003, 9.9705066531896591E-004, 1.7716194270178676E-003, 3.9882023702375591E-004, 1.7716194270178676E-003, 1.3287145411595702E-003, 1.1881122656250000E+005, 3.5643368750000000E+005, 2.3762245000000000E+006, 1.7821684375000000E+005, 8.4167128801345825E-001, 8.8134342432022095E-001, 6.4269968750000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0413269042968750E+002, 3.2642171718180180E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.3986894674599171E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9275537500000000E+005, 2.9228239059448242E+001
9,0,24,32, 9.0000000000000000E+001, 3.0239224243164062E+002, 3.4375675022602081E-003, 9.9988188594579697E-004, 1.7018492799252272E-003, 3.9995272527448833E-004, 1.7018492799252272E-003, 1.2763869017362595E-003, 1.2061632031250000E+005, 3.6184896875000000E+005, 2.4123262500000000E+006, 1.8092448437500000E+005, 8.2907521724700928E-001, 8.7663453817367554E-001, 6.3076132812500000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0465777587890625E+002, 3.0540404841303825E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5946064852178097E-007, 0.0000000000000000E+000, 6.1910985969007015E-003, 3.8525426387786865E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9980831250000000E+005, 2.8833583831787109E+001
9,0,25,32, 9.0000000000000000E+001, 3.0289834594726562E+002, 3.2451262231916189E-003, 9.9422759376466274E-004, 1.6254701185971498E-003, 3.9769100840203464E-004, 1.6254701185971498E-003, 1.2191025307402015E-003, 1.2244717187500000E+005, 3.6734153125000000E+005, 2.4489435000000000E+006, 1.8367076562500000E+005, 8.1667870283126831E-001, 8.7195086479187012E-001, 6.1904476562500000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0516549682617188E+002, 2.8556420002132654E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8487626221030951E-006, 0.0000000000000000E+000, 5.9501179493963718E-003, 2.7450931549072266E+001, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0348037500000000E+005, 2.8401994705200195E+001
9,0,26,32, 9.0000000000000000E+001, 3.0340124511718750E+002, 3.0615702271461487E-003, 9.8023109603673220E-004, 1.5436332905665040E-003, 3.9209242095239460E-004, 1.5436332905665040E-003, 1.1577248806133866E-003, 1.2430416406250000E+005, 3.7291250000000000E+005, 2.4860832500000000E+006, 1.8645625000000000E+005, 8.0447828769683838E-001, 8.6729216575622559E-001, 6.0754578125000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0565695190429688E+002, 2.6684841141104698E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4349885582923889E-006, 0.0000000000000000E+000, 5.6763752363622189E-003, 1.2524501037597656E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.0558656250000000E+005, 2.7916070938110352E+001
9,0,27,32, 9.0000000000000000E+001, 3.0390072631835938E+002, 2.8865796048194170E-003, 9.5824553864076734E-004, 1.4575266977772117E-003, 3.8329820381477475E-004, 1.4575266977772117E-003, 1.0931449942290783E-003, 1.2618754687500000E+005, 3.7856262500000000E+005, 2.5237510000000000E+006, 1.8928131250000000E+005, 7.9247123003005981E-001, 8.6265838146209717E-001, 5.9626042968750000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0613311767578125E+002, 2.4920143187046051E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4039531126618385E-005, 5.8324076235294342E-008, 5.3738127462565899E-003, 3.5694552612304688E+002, 2.3206409066915512E-002, 0.0000000000000000E+000, 7.0732237500000000E+005, 2.7381494522094727E+001
9,0,28,32, 9.0000000000000000E+001, 3.0439682006835938E+002, 2.7198628522455692E-003, 9.2881830641999841E-004, 1.3683467404916883E-003, 3.7152730510570109E-004, 1.3683467404916883E-003, 1.0262600844725966E-003, 1.2809769531250000E+005, 3.8429306250000000E+005, 2.5619537500000000E+006, 1.9214653125000000E+005, 7.8065419197082520E-001, 8.5804939270019531E-001, 5.8518472656250000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0659509277343750E+002, 2.3257376160472631E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1721505112946033E-005, 6.8801455199718475E-007, 5.0499392673373222E-003, 6.1949224853515625E+002, 2.7375224232673645E-001, 0.0000000000000000E+000, 7.0885481250000000E+005, 2.6956926345825195E+001
9,0,29,32, 9.0000000000000000E+001, 3.0488949584960938E+002, 2.5611277669668198E-003, 8.9266884606331587E-004, 1.2772708432748914E-003, 3.5706750350072980E-004, 1.2772708432748914E-003, 9.5795310335233808E-004, 1.3003493750000000E+005, 3.9010481250000000E+005, 2.6006987500000000E+006, 1.9505240625000000E+005, 7.6902407407760620E-001, 8.5346496105194092E-001, 5.7431472656250000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0704409790039062E+002, 2.1691580768674612E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.6861503506079316E-005, 4.8890942707657814E-006, 4.6904007904231548E-003, 6.9581237792968750E+002, 1.9453083276748657E+000, 0.0000000000000000E+000, 7.0970937500000000E+005, 2.7492944717407227E+001
9,0,30,32, 9.0000000000000000E+001, 3.0537866210937500E+002, 2.4100861046463251E-003, 8.5065909661352634E-004, 1.1854333570227027E-003, 3.4026362118311226E-004, 1.1854333570227027E-003, 8.8907493045553565E-004, 1.3199964062500000E+005, 3.9599890625000000E+005, 2.6399927500000000E+006, 1.9799945312500000E+005, 7.5757783651351929E-001, 8.4890508651733398E-001, 5.6364667968750000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0748129272460938E+002, 2.0218016579747200E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.4253213824704289E-005, 2.0819250494241714E-005, 4.1772155091166496E-003, 8.0105312500000000E+003, 8.2837142944335938E+000, 0.0000000000000000E+000, 7.0413412500000000E+005, 2.9937000274658203E+001
9,0,31,32, 9.0000000000000000E+001, 3.0586434936523438E+002, 2.2664633579552174E-003, 8.0375996185466647E-004, 1.0939020430669188E-003, 3.2150396145880222E-004, 1.0939020430669188E-003, 8.2042650319635868E-004, 1.3399215625000000E+005, 4.0197646875000000E+005, 2.6798432500000000E+006, 2.0098823437500000E+005, 7.4631232023239136E-001, 8.4436947107315063E-001, 5.5317671875000000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0790795898437500E+002, 1.8832182977348566E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8615764980204403E-005, 4.8310728743672371E-005, 3.1783583108335733E-003, 1.6436062500000000E+004, 1.9222223281860352E+001, 0.0000000000000000E+000, 6.5230362500000000E+005, 3.2367111206054688E+001
9,0,32,32, 9.0000000000000000E+001, 3.0634634399414062E+002, 2.1299708168953657E-003, 7.5301364995539188E-004, 1.0036609601229429E-003, 3.0120543669909239E-004, 1.0036609601229429E-003, 7.5274572009220719E-004, 1.3601276562500000E+005, 4.0803831250000000E+005, 2.7202555000000000E+006, 2.0401915625000000E+005, 7.3522508144378662E-001, 8.3985823392868042E-001, 5.4290132812500000E+004, 1.5000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0832513427734375E+002, 1.7529572360217571E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9180288594216108E-005, 4.8231217078864574E-005, 1.4777918113395572E-003, 2.3188617187500000E+004, 1.9190587997436523E+001, 0.0000000000000000E+000, 4.2652659375000000E+005, 3.1955142974853516E+001
10,0,1,32, 4.5000000000000000E+001, 2.9249328613281250E+002, 1.2091268785297871E-002, 0.0000000000000000E+000, 1.6181208775378764E-004, 2.5526474928483367E-005, 2.1574943093582988E-004, 0.0000000000000000E+000, 4.3350101562500000E+004, 8.6700203125000000E+004, 8.6700206250000000E+005, 0.0000000000000000E+000, 1.1533998250961304E+000, 9.8716795444488525E-001, 9.5580367187500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.4012984643248171E-045, 2.9276739501953125E+002, 1.1946882121264935E-002, 1.4437652134802192E-004, 4.1334555135108531E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.5677818750000000E+005, 0.0000000000000000E+000, 1.1707734107971191E+001
10,0,2,32, 4.5000000000000000E+001, 2.9411227416992188E+002, 1.0776108130812645E-002, 0.0000000000000000E+000, 1.9844605412799865E-004, 4.0793594962451607E-005, 2.6459470973350108E-004, 0.0000000000000000E+000, 4.5174976562500000E+004, 9.0349953125000000E+004, 9.0349950000000000E+005, 0.0000000000000000E+000, 1.1068074703216553E+000, 9.7316581010818481E-001, 9.0918859375000000E+004, 4.0000000000000000E+002, 9.9999994396249292E-011, 1.0000000133514320E-010, 1.0000000827403710E-010, 2.9436126708984375E+002, 1.0635077022016048E-002, 1.4102071872912347E-004, 5.1418243674561381E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.8971400000000000E+005, 0.0000000000000000E+000, 1.3287121772766113E+001
10,0,3,32, 4.5000000000000000E+001, 2.9571728515625000E+002, 9.5742195844650269E-003, 0.0000000000000000E+000, 2.3364025400951505E-004, 6.1365200963336974E-005, 3.1152029987424612E-004, 0.0000000000000000E+000, 4.7073015625000000E+004, 9.4146031250000000E+004, 9.4146031250000000E+005, 0.0000000000000000E+000, 1.0621796846389771E+000, 9.5936226844787598E-001, 8.6484695312500000E+004, 4.0000000000000000E+002, 2.0000000233721948E-007, 2.9999998929497451E-008, 3.9999998868722741E-009, 2.9593780517578125E+002, 9.4370609149336815E-003, 1.3714819215238094E-004, 6.1576807638630271E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0282241875000000E+006, 0.0000000000000000E+000, 1.4517258644104004E+001
10,0,4,32, 4.5000000000000000E+001, 2.9730758666992188E+002, 8.4791323170065880E-003, 0.0000000000000000E+000, 2.6407456607557833E-004, 8.6892257968429476E-005, 3.5209939233027399E-004, 0.0000000000000000E+000, 4.9046921875000000E+004, 9.8093843750000000E+004, 9.8093843750000000E+005, 0.0000000000000000E+000, 1.0194319486618042E+000, 9.4575452804565430E-001, 8.2266789062500000E+004, 4.0000000000000000E+002, 5.9999997858994902E-008, 2.9999998929497451E-008, 1.4999999464748726E-008, 2.9749679565429688E+002, 8.3467103540897369E-003, 1.3241085980553180E-004, 7.0982176112011075E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0689583750000000E+006, 0.0000000000000000E+000, 1.5412749290466309E+001
10,0,5,32, 4.5000000000000000E+001, 2.9888244628906250E+002, 7.4844933114945889E-003, 0.0000000000000000E+000, 2.8653600020334125E-004, 1.1581608850974590E-004, 3.8204796146601439E-004, 0.0000000000000000E+000, 5.1099511718750000E+004, 1.0219902343750000E+005, 1.0219901875000000E+006, 0.0000000000000000E+000, 9.7848296165466309E-001, 9.3233978748321533E-001, 7.8254585937500000E+004, 4.0000000000000000E+002, 7.9999999513802322E-008, 3.9999999756901161E-008, 1.9999999878450581E-008, 2.9903900146484375E+002, 7.3579163290560246E-003, 1.2656518083531410E-004, 7.8740669414401054E-004, 0.0000000000000000E+000, 2.9103830456733704E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5625000000000000E-002, 1.1120731250000000E+006, 0.0000000000000000E+000, 1.5971271514892578E+001
10,0,6,32, 4.5000000000000000E+001, 3.0044107055664062E+002, 6.5839760936796665E-003, 0.0000000000000000E+000, 2.9847331461496651E-004, 1.4530670887324959E-004, 3.9796438068151474E-004, 0.0000000000000000E+000, 5.3233640625000000E+004, 1.0646728125000000E+005, 1.0646727500000000E+006, 0.0000000000000000E+000, 9.3925571441650391E-001, 9.1911536455154419E-001, 7.4438070312500000E+004, 4.0000000000000000E+002, 1.0000000116860974E-007, 5.0000000584304871E-008, 2.5000000292152436E-008, 3.0056546020507812E+002, 6.4644729718565941E-003, 1.1949112376896665E-004, 8.4017682820558548E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1597238750000000E+006, 0.0000000000000000E+000, 1.6181442260742188E+001
10,0,7,32, 4.5000000000000000E+001, 3.0198266601562500E+002, 5.7713715359568596E-003, 0.0000000000000000E+000, 2.9847331461496651E-004, 1.7160549759864807E-004, 3.9796438068151474E-004, 0.0000000000000000E+000, 5.5452269531250000E+004, 1.1090453906250000E+005, 1.1090453750000000E+006, 0.0000000000000000E+000, 9.0167635679244995E-001, 9.0607851743698120E-001, 7.0807687500000000E+004, 4.0000000000000000E+002, 1.1999999571798980E-007, 5.9999997858994902E-008, 2.9999998929497451E-008, 3.0207778930664062E+002, 5.6601217947900295E-003, 1.1119075497845188E-004, 7.9470605123788118E-004, 0.0000000000000000E+000, 3.9418082451447845E-005, 1.3277158359414898E-005, 0.0000000000000000E+000, 4.7813125000000000E+003, 1.1934410000000000E+006, 5.5200488281250000E+002, 1.8868833541870117E+001
10,0,8,32, 4.5000000000000000E+001, 3.0350643920898438E+002, 5.0406414084136486E-003, 0.0000000000000000E+000, 2.8653600020334125E-004, 1.9076805619988590E-004, 3.8204796146601439E-004, 0.0000000000000000E+000, 5.7758480468750000E+004, 1.1551696093750000E+005, 1.1551696250000000E+006, 0.0000000000000000E+000, 8.6567372083663940E-001, 8.9322650432586670E-001, 6.7354351562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000,-0.0000000000000000E+000, 1.4012984643248171E-045, 3.0375292968750000E+002, 4.9744518473744392E-003, 2.0496125216595829E-005, 1.6372982645407319E-004, 1.6922023496590555E-004, 4.8887508455663919E-004, 7.6343021646607667E-005, 4.9686871093750000E+004, 1.1539307812500000E+005, 9.7381950000000000E+005, 5.9169438476562500E+003, 1.6668239593505859E+001
10,0,9,32, 4.5000000000000000E+001, 3.0501150512695312E+002, 4.3858508579432964E-003, 0.0000000000000000E+000, 2.6407456607557833E-004, 1.9962228543590754E-004, 3.5209939233027399E-004, 0.0000000000000000E+000, 6.0155394531250000E+004, 1.2031078906250000E+005, 1.2031078750000000E+006, 0.0000000000000000E+000, 8.3118063211441040E-001, 8.8055688142776489E-001, 6.4069441406250000E+004, 4.0000000000000000E+002, 9.9999994396249292E-011, 1.0000000133514320E-010, 1.0000000827403710E-010, 3.0524978637695312E+002, 4.3234853073954582E-003, 0.0000000000000000E+000, 1.6130546282511204E-004, 1.8027887563221157E-004, 4.6283233677968383E-004, 6.5061147324740887E-005, 7.4037187500000000E+004, 1.2161784375000000E+005, 1.0302407500000000E+006, 5.6310893554687500E+003, 1.5665287971496582E+001
10,0,10,32, 4.5000000000000000E+001, 3.0649710083007812E+002, 3.8012855220586061E-003, 0.0000000000000000E+000, 2.3364025400951505E-004, 1.9662613340187818E-004, 3.1152029987424612E-004, 0.0000000000000000E+000, 6.2646277343750000E+004, 1.2529255468750000E+005, 1.2529256250000000E+006, 0.0000000000000000E+000, 7.9813200235366821E-001, 8.6806690692901611E-001, 6.0944734375000000E+004, 4.0000000000000000E+002, 2.0000000233721948E-007, 2.9999998929497451E-008, 3.9999998868722741E-009, 3.0677001953125000E+002, 3.7267862353473902E-003, 0.0000000000000000E+000, 1.5355343930423260E-004, 1.7944746650755405E-004, 4.2046024464070797E-004, 5.1550443458836526E-005, 6.1631636718750000E+004, 1.2943252343750000E+005, 1.0944251250000000E+006, 5.2728535156250000E+003, 1.4235058784484863E+001
