leaf,case,role,name,hex,value
vegeflux,vegeflux03,out,TAUXV,BC831B9F, -1.600438170E-02
vegeflux,vegeflux03,out,TAUYV,3C40CE44,  1.176792756E-02
vegeflux,vegeflux03,out,IRG,415F5732,  1.395878792E+01
vegeflux,vegeflux03,out,IRC,426A857F,  5.863036728E+01
vegeflux,vegeflux03,out,SHG,39F7E649,  4.728308704E-04
vegeflux,vegeflux03,out,SHC,C110F869, -9.060647011E+00
vegeflux,vegeflux03,out,EVG,38AD6FB1,  8.270086983E-05
vegeflux,vegeflux03,out,EVC,C0B52471, -5.660698414E+00
vegeflux,vegeflux03,out,TR,BDD1582F, -1.022189781E-01
vegeflux,vegeflux03,out,GH,C15F5979, -1.395934391E+01
vegeflux,vegeflux03,out,T2MV,438F783F,  2.869394226E+02
vegeflux,vegeflux03,out,PSNSUN,00000000,  0.000000000E+00
vegeflux,vegeflux03,out,PSNSHA,00000000,  0.000000000E+00
vegeflux,vegeflux03,out,CANHS,C22F3A2C, -4.380680847E+01
vegeflux,vegeflux03,out,QSFC,3C1C43C2,  9.537639096E-03
vegeflux,vegeflux03,out,Q2V,3C220F10,  9.891286492E-03
vegeflux,vegeflux03,out,CAH2,3BE82E5A,  7.085603662E-03
vegeflux,vegeflux03,out,CHLEAF,3E0F5C29,  1.400000006E-01
vegeflux,vegeflux03,out,CHUC,345E9A5E,  2.073151961E-07
vegeflux,vegeflux03,out,RSSUN,469E3EA7,  2.025532617E+04
vegeflux,vegeflux03,out,RSSHA,469E3EA7,  2.025532617E+04
vegeflux,vegeflux03,out,SAV,00000000,  0.000000000E+00
vegeflux,vegeflux03,out,SAG,00000000,  0.000000000E+00
vegeflux,vegeflux03,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,ISNOW,FFFFFFFF,               -1
vegeflux,vegeflux04,in,NSNOW,00000003,                3
vegeflux,vegeflux04,in,NSOIL,00000004,                4
vegeflux,vegeflux04,in,VEG,00000001,                1
vegeflux,vegeflux04,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux04,in,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux04,in,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux04,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux04,in,UR,40866666,  4.199999809E+00
vegeflux,vegeflux04,in,UU,4059999A,  3.400000095E+00
vegeflux,vegeflux04,in,VV,C0200000, -2.500000000E+00
vegeflux,vegeflux04,in,SFCTMP,43938000,  2.950000000E+02
vegeflux,vegeflux04,in,THAIR,43943333,  2.963999939E+02
vegeflux,vegeflux04,in,QAIR,3C271DE7,  1.020000037E-02
vegeflux,vegeflux04,in,EAIR,44C58000,  1.580000000E+03
vegeflux,vegeflux04,in,RHOAIR,3F965604,  1.174499989E+00
vegeflux,vegeflux04,in,SNOWH,3EB33333,  3.499999940E-01
vegeflux,vegeflux04,in,VAI,40600000,  3.500000000E+00
vegeflux,vegeflux04,in,GAMMAV,42820000,  6.500000000E+01
vegeflux,vegeflux04,in,GAMMAG,42820000,  6.500000000E+01
vegeflux,vegeflux04,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux04,in,LAISUN,3FB33333,  1.399999976E+00
vegeflux,vegeflux04,in,LAISHA,40066666,  2.099999905E+00
vegeflux,vegeflux04,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux04,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux04,in,STC_-2,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,DZSNSO_-1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux04,in,STC_-1,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_-1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,DZSNSO_+0,3EB33333,  3.499999940E-01
vegeflux,vegeflux04,in,STC_+0,43880000,  2.720000000E+02
vegeflux,vegeflux04,in,DF_+0,3E99999A,  3.000000119E-01
vegeflux,vegeflux04,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux04,in,STC_+1,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux04,in,STC_+2,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux04,in,STC_+3,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux04,in,STC_+4,43928000,  2.930000000E+02
vegeflux,vegeflux04,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux04,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux04,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux04,in,Z0M,3F800000,  1.000000000E+00
vegeflux,vegeflux04,in,FVEG,3F47AE14,  7.799999714E-01
vegeflux,vegeflux04,in,Z0MG,3B03126F,  2.000000095E-03
vegeflux,vegeflux04,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux04,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux04,in,CANLIQ,3EB33333,  3.499999940E-01
vegeflux,vegeflux04,in,FSNO,3F733333,  9.499999881E-01
vegeflux,vegeflux04,in,CANICE,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux04,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux04,in,RSURF,42B40000,  9.000000000E+01
vegeflux,vegeflux04,in,LATHEAV,4A193900,  2.510400000E+06
vegeflux,vegeflux04,in,LATHEAG,4A193900,  2.510400000E+06
vegeflux,vegeflux04,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux04,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux04,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux04,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux04,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux04,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux04,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux04,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux04,in,RHSUR,3F6B851F,  9.200000167E-01
vegeflux,vegeflux04,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux04,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,PAHG,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,EAH,44C80000,  1.600000000E+03
vegeflux,vegeflux04,in,TAH,4388C000,  2.735000000E+02
vegeflux,vegeflux04,in,TV,43894000,  2.745000000E+02
vegeflux,vegeflux04,in,TG,43890000,  2.740000000E+02
vegeflux,vegeflux04,in,CM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux04,in,CH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux04,in,DX,453B8000,  3.000000000E+03
vegeflux,vegeflux04,in,DZ8W,42700000,  6.000000000E+01
vegeflux,vegeflux04,in,QC,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,QSFC,3C271DE7,  1.020000037E-02
vegeflux,vegeflux04,in,PSFC,47BD7400,  9.700000000E+04
vegeflux,vegeflux04,in,SH2O_+1,3E800000,  2.500000000E-01
vegeflux,vegeflux04,in,SH2O_+2,3E800000,  2.500000000E-01
vegeflux,vegeflux04,in,SH2O_+3,3E800000,  2.500000000E-01
vegeflux,vegeflux04,in,SH2O_+4,3E800000,  2.500000000E-01
vegeflux,vegeflux04,in,JULIAN,43340000,  1.800000000E+02
vegeflux,vegeflux04,in,SWDOWN,442F0000,  7.000000000E+02
vegeflux,vegeflux04,in,PRCP,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,FB,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux04,in,P_HVT,41A00000,  2.000000000E+01
vegeflux,vegeflux04,in,P_DLEAF,3D23D70A,  3.999999911E-02
vegeflux,vegeflux04,in,P_CBIOM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux04,in,P_C3PSN,3F800000,  1.000000000E+00
vegeflux,vegeflux04,in,P_KC25,41F00000,  3.000000000E+01
vegeflux,vegeflux04,in,P_AKC,40066666,  2.099999905E+00
vegeflux,vegeflux04,in,P_KO25,46EA6000,  3.000000000E+04
vegeflux,vegeflux04,in,P_AKO,3F99999A,  1.200000048E+00
vegeflux,vegeflux04,in,P_AVCMX,4019999A,  2.400000095E+00
vegeflux,vegeflux04,in,P_VCMX25,42700000,  6.000000000E+01
vegeflux,vegeflux04,in,P_BP,44FA0000,  2.000000000E+03
vegeflux,vegeflux04,in,P_MP,41100000,  9.000000000E+00
vegeflux,vegeflux04,in,P_QE25,3D75C28F,  5.999999866E-02
vegeflux,vegeflux04,in,P_FOLNMX,3FC00000,  1.500000000E+00
vegeflux,vegeflux04,out,EAH,448D6D96,  1.131424561E+03
vegeflux,vegeflux04,out,TAH,438AAB92,  2.773403931E+02
vegeflux,vegeflux04,out,TV,438A1181,  2.761367493E+02
vegeflux,vegeflux04,out,TG,4388947B,  2.731600037E+02
vegeflux,vegeflux04,out,CM,3B1DECC8,  2.409743145E-03
vegeflux,vegeflux04,out,CH,3C25D238,  1.012092084E-02
vegeflux,vegeflux04,out,TAUXV,BD258B1E, -4.041587561E-02
vegeflux,vegeflux04,out,TAUYV,3CF3723A,  2.971755341E-02
vegeflux,vegeflux04,out,IRG,C16A4BA0, -1.464346313E+01
vegeflux,vegeflux04,out,IRC,C13A1CCE, -1.163203239E+01
vegeflux,vegeflux04,out,SHG,BB05EF06, -2.043665852E-03
vegeflux,vegeflux04,out,SHC,C323DD8A, -1.638653870E+02
vegeflux,vegeflux04,out,EVG,3B794ACD,  3.803896951E-03
vegeflux,vegeflux04,out,EVC,C2338297, -4.487752914E+01
vegeflux,vegeflux04,out,TR,C198CDCB, -1.910048485E+01
vegeflux,vegeflux04,out,GH,42D1488D,  1.046417007E+02
vegeflux,vegeflux04,out,T2MV,439040DE,  2.885067749E+02
vegeflux,vegeflux04,out,PSNSUN,4001095C,  2.016196251E+00
vegeflux,vegeflux04,out,PSNSHA,4001095C,  2.016196251E+00
vegeflux,vegeflux04,out,CANHS,440BDE6D,  5.594754028E+02
vegeflux,vegeflux04,out,QSFC,3BEEC9D5,  7.287243847E-03
vegeflux,vegeflux04,out,Q2V,3C13FA5A,  9.031856433E-03
vegeflux,vegeflux04,out,CAH2,3C829ED4,  1.594487578E-02
vegeflux,vegeflux04,out,CHLEAF,3E0F5C29,  1.400000006E-01
vegeflux,vegeflux04,out,CHUC,34DE6EE4,  4.143140586E-07
vegeflux,vegeflux04,out,RSSUN,444AE017,  8.115014038E+02
vegeflux,vegeflux04,out,RSSHA,444AE017,  8.115014038E+02
vegeflux,vegeflux04,out,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux04,out,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux04,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,ISNOW,00000000,                0
vegeflux,vegeflux05,in,NSNOW,00000003,                3
vegeflux,vegeflux05,in,NSOIL,00000004,                4
vegeflux,vegeflux05,in,VEG,00000001,                1
vegeflux,vegeflux05,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux05,in,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux05,in,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux05,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux05,in,UR,40866666,  4.199999809E+00
vegeflux,vegeflux05,in,UU,4059999A,  3.400000095E+00
vegeflux,vegeflux05,in,VV,C0200000, -2.500000000E+00
vegeflux,vegeflux05,in,SFCTMP,43938000,  2.950000000E+02
vegeflux,vegeflux05,in,THAIR,43943333,  2.963999939E+02
vegeflux,vegeflux05,in,QAIR,3C271DE7,  1.020000037E-02
vegeflux,vegeflux05,in,EAIR,44C58000,  1.580000000E+03
vegeflux,vegeflux05,in,RHOAIR,3F965604,  1.174499989E+00
vegeflux,vegeflux05,in,SNOWH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux05,in,VAI,40600000,  3.500000000E+00
vegeflux,vegeflux05,in,GAMMAV,42820000,  6.500000000E+01
vegeflux,vegeflux05,in,GAMMAG,42820000,  6.500000000E+01
vegeflux,vegeflux05,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux05,in,LAISUN,3FB33333,  1.399999976E+00
vegeflux,vegeflux05,in,LAISHA,40066666,  2.099999905E+00
vegeflux,vegeflux05,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux05,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux05,in,STC_-2,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_-1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux05,in,STC_-1,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_-1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_+0,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux05,in,STC_+0,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_+0,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux05,in,STC_+1,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux05,in,STC_+2,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux05,in,STC_+3,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux05,in,STC_+4,43928000,  2.930000000E+02
vegeflux,vegeflux05,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux05,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux05,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux05,in,Z0M,3F800000,  1.000000000E+00
vegeflux,vegeflux05,in,FVEG,3F47AE14,  7.799999714E-01
vegeflux,vegeflux05,in,Z0MG,3C23D70A,  9.999999776E-03
vegeflux,vegeflux05,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux05,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux05,in,CANLIQ,3EB33333,  3.499999940E-01
vegeflux,vegeflux05,in,FSNO,3E4CCCCD,  2.000000030E-01
vegeflux,vegeflux05,in,CANICE,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux05,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux05,in,RSURF,42B40000,  9.000000000E+01
vegeflux,vegeflux05,in,LATHEAV,4A193900,  2.510400000E+06
vegeflux,vegeflux05,in,LATHEAG,4A193900,  2.510400000E+06
vegeflux,vegeflux05,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux05,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux05,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux05,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux05,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux05,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux05,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux05,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux05,in,RHSUR,3F6B851F,  9.200000167E-01
vegeflux,vegeflux05,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux05,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,PAHG,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,EAH,44C80000,  1.600000000E+03
vegeflux,vegeflux05,in,TAH,4388C000,  2.735000000E+02
vegeflux,vegeflux05,in,TV,43894000,  2.745000000E+02
vegeflux,vegeflux05,in,TG,43890000,  2.740000000E+02
vegeflux,vegeflux05,in,CM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux05,in,CH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux05,in,DX,453B8000,  3.000000000E+03
vegeflux,vegeflux05,in,DZ8W,42700000,  6.000000000E+01
vegeflux,vegeflux05,in,QC,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,QSFC,3C271DE7,  1.020000037E-02
vegeflux,vegeflux05,in,PSFC,47BD7400,  9.700000000E+04
vegeflux,vegeflux05,in,SH2O_+1,3E800000,  2.500000000E-01
vegeflux,vegeflux05,in,SH2O_+2,3E800000,  2.500000000E-01
vegeflux,vegeflux05,in,SH2O_+3,3E800000,  2.500000000E-01
vegeflux,vegeflux05,in,SH2O_+4,3E800000,  2.500000000E-01
vegeflux,vegeflux05,in,JULIAN,43340000,  1.800000000E+02
vegeflux,vegeflux05,in,SWDOWN,442F0000,  7.000000000E+02
vegeflux,vegeflux05,in,PRCP,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,FB,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux05,in,P_HVT,41A00000,  2.000000000E+01
vegeflux,vegeflux05,in,P_DLEAF,3D23D70A,  3.999999911E-02
vegeflux,vegeflux05,in,P_CBIOM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux05,in,P_C3PSN,3F800000,  1.000000000E+00
vegeflux,vegeflux05,in,P_KC25,41F00000,  3.000000000E+01
vegeflux,vegeflux05,in,P_AKC,40066666,  2.099999905E+00
vegeflux,vegeflux05,in,P_KO25,46EA6000,  3.000000000E+04
vegeflux,vegeflux05,in,P_AKO,3F99999A,  1.200000048E+00
vegeflux,vegeflux05,in,P_AVCMX,4019999A,  2.400000095E+00
vegeflux,vegeflux05,in,P_VCMX25,42700000,  6.000000000E+01
vegeflux,vegeflux05,in,P_BP,44FA0000,  2.000000000E+03
vegeflux,vegeflux05,in,P_MP,41100000,  9.000000000E+00
vegeflux,vegeflux05,in,P_QE25,3D75C28F,  5.999999866E-02
vegeflux,vegeflux05,in,P_FOLNMX,3FC00000,  1.500000000E+00
vegeflux,vegeflux05,out,EAH,448D6D94,  1.131424316E+03
vegeflux,vegeflux05,out,TAH,438AAB92,  2.773403931E+02
vegeflux,vegeflux05,out,TV,438A1181,  2.761367493E+02
vegeflux,vegeflux05,out,TG,439299AF,  2.932006531E+02
vegeflux,vegeflux05,out,CM,3B1DECC8,  2.409743145E-03
vegeflux,vegeflux05,out,CH,3C25D238,  1.012092084E-02
vegeflux,vegeflux05,out,TAUXV,BD258B1E, -4.041587561E-02
vegeflux,vegeflux05,out,TAUYV,3CF3723A,  2.971755341E-02
vegeflux,vegeflux05,out,IRG,42A9226A,  8.456721497E+01
vegeflux,vegeflux05,out,IRC,C13A1CCE, -1.163203239E+01
vegeflux,vegeflux05,out,SHG,3BFF8B73,  7.798606064E-03
vegeflux,vegeflux05,out,SHC,C323DD8A, -1.638653870E+02
vegeflux,vegeflux05,out,EVG,3BFDDB09,  7.747058291E-03
vegeflux,vegeflux05,out,EVC,C2338290, -4.487750244E+01
vegeflux,vegeflux05,out,TR,C198CDC4, -1.910047150E+01
vegeflux,vegeflux05,out,GH,40AD5A0D,  5.417242527E+00
vegeflux,vegeflux05,out,T2MV,439040CD,  2.885062561E+02
vegeflux,vegeflux05,out,PSNSUN,4001095C,  2.016196251E+00
vegeflux,vegeflux05,out,PSNSHA,4001095C,  2.016196251E+00
vegeflux,vegeflux05,out,CANHS,440BDE6D,  5.594754028E+02
vegeflux,vegeflux05,out,QSFC,3BEEC9D2,  7.287242450E-03
vegeflux,vegeflux05,out,Q2V,3C13F9FD,  9.031769820E-03
vegeflux,vegeflux05,out,CAH2,3C829ED4,  1.594487578E-02
vegeflux,vegeflux05,out,CHLEAF,3E0F5C29,  1.400000006E-01
vegeflux,vegeflux05,out,CHUC,34DFB975,  4.167192458E-07
vegeflux,vegeflux05,out,RSSUN,444AE017,  8.115014038E+02
vegeflux,vegeflux05,out,RSSHA,444AE017,  8.115014038E+02
vegeflux,vegeflux05,out,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux05,out,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux05,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,ISNOW,00000000,                0
vegeflux,vegeflux06,in,NSNOW,00000003,                3
vegeflux,vegeflux06,in,NSOIL,00000004,                4
vegeflux,vegeflux06,in,VEG,00000001,                1
vegeflux,vegeflux06,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux06,in,SAV,42200000,  4.000000000E+01
vegeflux,vegeflux06,in,SAG,41400000,  1.200000000E+01
vegeflux,vegeflux06,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux06,in,UR,40400000,  3.000000000E+00
vegeflux,vegeflux06,in,UU,4059999A,  3.400000095E+00
vegeflux,vegeflux06,in,VV,C0200000, -2.500000000E+00
vegeflux,vegeflux06,in,SFCTMP,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,THAIR,4392999A,  2.932000122E+02
vegeflux,vegeflux06,in,QAIR,3C271DE7,  1.020000037E-02
vegeflux,vegeflux06,in,EAIR,44C58000,  1.580000000E+03
vegeflux,vegeflux06,in,RHOAIR,3F965604,  1.174499989E+00
vegeflux,vegeflux06,in,SNOWH,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,VAI,40600000,  3.500000000E+00
vegeflux,vegeflux06,in,GAMMAV,42820000,  6.500000000E+01
vegeflux,vegeflux06,in,GAMMAG,42820000,  6.500000000E+01
vegeflux,vegeflux06,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux06,in,LAISUN,3FB33333,  1.399999976E+00
vegeflux,vegeflux06,in,LAISHA,40066666,  2.099999905E+00
vegeflux,vegeflux06,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux06,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux06,in,STC_-2,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_-1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux06,in,STC_-1,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_-1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_+0,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux06,in,STC_+0,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_+0,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux06,in,STC_+1,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux06,in,STC_+2,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux06,in,STC_+3,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux06,in,STC_+4,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux06,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux06,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux06,in,Z0M,3F800000,  1.000000000E+00
vegeflux,vegeflux06,in,FVEG,3F47AE14,  7.799999714E-01
vegeflux,vegeflux06,in,Z0MG,3C23D70A,  9.999999776E-03
vegeflux,vegeflux06,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux06,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux06,in,CANLIQ,3EB33333,  3.499999940E-01
vegeflux,vegeflux06,in,FSNO,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,CANICE,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux06,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux06,in,RSURF,42B40000,  9.000000000E+01
vegeflux,vegeflux06,in,LATHEAV,4A193900,  2.510400000E+06
vegeflux,vegeflux06,in,LATHEAG,4A193900,  2.510400000E+06
vegeflux,vegeflux06,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux06,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux06,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux06,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux06,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux06,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux06,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux06,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux06,in,RHSUR,3F6B851F,  9.200000167E-01
vegeflux,vegeflux06,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux06,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,PAHG,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,EAH,44C80000,  1.600000000E+03
vegeflux,vegeflux06,in,TAH,43928000,  2.930000000E+02
vegeflux,vegeflux06,in,TV,43928666,  2.930499878E+02
vegeflux,vegeflux06,in,TG,4392828F,  2.930199890E+02
vegeflux,vegeflux06,in,CM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux06,in,CH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux06,in,DX,453B8000,  3.000000000E+03
vegeflux,vegeflux06,in,DZ8W,42700000,  6.000000000E+01
vegeflux,vegeflux06,in,QC,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,QSFC,3C271DE7,  1.020000037E-02
vegeflux,vegeflux06,in,PSFC,47BD7400,  9.700000000E+04
vegeflux,vegeflux06,in,SH2O_+1,3E800000,  2.500000000E-01
vegeflux,vegeflux06,in,SH2O_+2,3E800000,  2.500000000E-01
vegeflux,vegeflux06,in,SH2O_+3,3E800000,  2.500000000E-01
vegeflux,vegeflux06,in,SH2O_+4,3E800000,  2.500000000E-01
vegeflux,vegeflux06,in,JULIAN,43340000,  1.800000000E+02
vegeflux,vegeflux06,in,SWDOWN,442F0000,  7.000000000E+02
vegeflux,vegeflux06,in,PRCP,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,FB,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux06,in,P_HVT,41A00000,  2.000000000E+01
