leaf,case,stage,field,index,dtype,value,bits
snowh2o,snowh2o_sneqv_limit_exact,input,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,snice,0,real,2.000000000E+01,41A00000
snowh2o,snowh2o_sneqv_limit_exact,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,snliq,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,0,real,2.680000000E+02,43860000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_sneqv_limit_exact,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_sneqv_limit_exact,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_sneqv_limit_exact,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_sneqv_limit_exact,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_sneqv_limit_exact,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_sneqv_limit_exact,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_sneqv_limit_exact,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_sneqv_limit_exact,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_sneqv_limit_exact,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_sneqv_limit_exact,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_sneqv_limit_exact,output,qsnbot,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_exact,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_exact,output,isnow,0,int,-1,
snowh2o,snowh2o_sneqv_limit_exact,output,snowh,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,sneqv,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,snice,0,real,2.000000000E+01,41A00000
snowh2o,snowh2o_sneqv_limit_exact,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,snliq,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,0,real,2.680000000E+02,43860000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_sneqv_limit_exact,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_sneqv_limit_exact,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_sneqv_limit_exact,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_sneqv_limit_exact,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_sneqv_limit_exact,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_sneqv_limit_exact,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_sneqv_limit_exact,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_sneqv_limit_exact,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_sneqv_limit_exact,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_sneqv_limit_exact,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_sneqv_limit_just_above,input,nsnow,0,int,3,
snowh2o,snowh2o_sneqv_limit_just_above,input,nsoil,0,int,4,
snowh2o,snowh2o_sneqv_limit_just_above,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_sneqv_limit_just_above,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,qsnsub,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_sneqv_limit_just_above,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_sneqv_limit_just_above,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_just_above,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_just_above,input,isnow,0,int,-1,
snowh2o,snowh2o_sneqv_limit_just_above,input,snowh,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,sneqv,0,real,1.000000111E-06,358637BE
snowh2o,snowh2o_sneqv_limit_just_above,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,snice,0,real,2.000000000E+01,41A00000
snowh2o,snowh2o_sneqv_limit_just_above,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,snliq,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,0,real,2.680000000E+02,43860000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_sneqv_limit_just_above,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_sneqv_limit_just_above,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_sneqv_limit_just_above,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_sneqv_limit_just_above,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_sneqv_limit_just_above,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_sneqv_limit_just_above,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_sneqv_limit_just_above,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_sneqv_limit_just_above,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_sneqv_limit_just_above,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_sneqv_limit_just_above,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_sneqv_limit_just_above,output,qsnbot,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_just_above,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_sneqv_limit_just_above,output,isnow,0,int,-1,
snowh2o,snowh2o_sneqv_limit_just_above,output,snowh,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,sneqv,0,real,1.000000111E-06,358637BE
snowh2o,snowh2o_sneqv_limit_just_above,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,snice,0,real,2.000000000E+01,41A00000
snowh2o,snowh2o_sneqv_limit_just_above,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,snliq,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,0,real,2.680000000E+02,43860000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_sneqv_limit_just_above,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_sneqv_limit_just_above,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_sneqv_limit_just_above,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_sneqv_limit_just_above,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_sneqv_limit_just_above,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_sneqv_limit_just_above,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_sneqv_limit_just_above,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_sneqv_limit_just_above,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_sneqv_limit_just_above,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_sneqv_limit_just_above,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_wgdif_limit_exact,input,nsnow,0,int,3,
snowh2o,snowh2o_wgdif_limit_exact,input,nsoil,0,int,4,
snowh2o,snowh2o_wgdif_limit_exact,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_wgdif_limit_exact,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,qsnsub,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_exact,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_wgdif_limit_exact,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_exact,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_exact,input,isnow,0,int,-2,
snowh2o,snowh2o_wgdif_limit_exact,input,snowh,0,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,sneqv,0,real,3.000000000E+01,41F00000
snowh2o,snowh2o_wgdif_limit_exact,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,snice,-1,real,9.999999975E-07,358637BD
snowh2o,snowh2o_wgdif_limit_exact,input,snice,0,real,2.900000000E+01,41E80000
snowh2o,snowh2o_wgdif_limit_exact,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,snliq,-1,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_wgdif_limit_exact,input,snliq,0,real,8.999999762E-01,3F666666
snowh2o,snowh2o_wgdif_limit_exact,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,-1,real,2.650000000E+02,43848000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_wgdif_limit_exact,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_wgdif_limit_exact,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,-1,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,0,real,1.700000018E-01,3E2E147B
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_wgdif_limit_exact,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_wgdif_limit_exact,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_wgdif_limit_exact,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_wgdif_limit_exact,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_wgdif_limit_exact,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_exact,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_wgdif_limit_exact,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_wgdif_limit_exact,output,qsnbot,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_exact,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_exact,output,isnow,0,int,-2,
snowh2o,snowh2o_wgdif_limit_exact,output,snowh,0,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,sneqv,0,real,3.000000000E+01,41F00000
snowh2o,snowh2o_wgdif_limit_exact,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,snice,-1,real,9.999999975E-07,358637BD
snowh2o,snowh2o_wgdif_limit_exact,output,snice,0,real,2.900000000E+01,41E80000
snowh2o,snowh2o_wgdif_limit_exact,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,snliq,-1,real,6.666666081E-07,3532F4FB
snowh2o,snowh2o_wgdif_limit_exact,output,snliq,0,real,9.199993014E-01,3F6B8513
snowh2o,snowh2o_wgdif_limit_exact,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,-1,real,2.650000000E+02,43848000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_wgdif_limit_exact,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_wgdif_limit_exact,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,-1,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,0,real,1.700000018E-01,3E2E147B
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_wgdif_limit_exact,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_wgdif_limit_exact,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_wgdif_limit_exact,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_wgdif_limit_exact,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_wgdif_limit_exact,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_wgdif_limit_exact,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_exact,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_wgdif_limit_exact,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_wgdif_limit_just_below,input,nsnow,0,int,3,
snowh2o,snowh2o_wgdif_limit_just_below,input,nsoil,0,int,4,
snowh2o,snowh2o_wgdif_limit_just_below,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_wgdif_limit_just_below,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,qsnsub,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_wgdif_limit_just_below,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_wgdif_limit_just_below,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_just_below,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_wgdif_limit_just_below,input,isnow,0,int,-2,
snowh2o,snowh2o_wgdif_limit_just_below,input,snowh,0,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_wgdif_limit_just_below,input,sneqv,0,real,3.000000000E+01,41F00000
snowh2o,snowh2o_wgdif_limit_just_below,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,snice,-1,real,9.999998838E-07,358637BC
snowh2o,snowh2o_wgdif_limit_just_below,input,snice,0,real,2.900000000E+01,41E80000
snowh2o,snowh2o_wgdif_limit_just_below,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,snliq,-1,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_wgdif_limit_just_below,input,snliq,0,real,8.999999762E-01,3F666666
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,-1,real,2.650000000E+02,43848000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_wgdif_limit_just_below,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_wgdif_limit_just_below,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_wgdif_limit_just_below,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_wgdif_limit_just_below,input,dzsnso,-1,real,2.999999933E-02,3CF5C28F
