leaf,case,stage,field,index,dtype,value,bits
water,wat_glacier_short_step,input,etran,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,fwet,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,runsrf,0,real,1.150000000E+01,41380000
water,wat_glacier_short_step,input,runsub,0,real,7.500000000E+00,40F00000
water,wat_glacier_short_step,input,qin,0,real,-3.125000000E+01,C1FA0000
water,wat_glacier_short_step,input,qdis,0,real,1.775000000E+01,418E0000
water,wat_glacier_short_step,input,ponding1,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,ponding2,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qsnbot,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qsnsub,0,real,-3.500000000E+00,C0600000
water,wat_glacier_short_step,input,qsnfro,0,real,-6.250000000E+00,C0C80000
water,wat_glacier_short_step,input,qsubc,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qfroc,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qfrzc,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qmeltc,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qevac,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,input,qdewc,0,real,-9.990000000E+02,C479C000
water,wat_glacier_short_step,probe,qsnsub,0,real,9.999999975E-07,358637BD
water,wat_glacier_short_step,probe,qseva,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,qsnfro,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,qsdew,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,ponding1_in,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,ponding2_in,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,isnow_post_snow,0,int,-3,
water,wat_glacier_short_step,probe,sneqv_post_snow,0,real,5.000000000E+03,459C4000
water,wat_glacier_short_step,probe,snoflow,0,real,6.666699409E+00,40D5559A
water,wat_glacier_short_step,probe,qsnbot,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,ponding1,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,probe,ponding2,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,nsnow,0,int,3,
water,wat_glacier_short_step,output,nsoil,0,int,4,
water,wat_glacier_short_step,output,vegtyp,0,int,11,
water,wat_glacier_short_step,output,ist,0,int,1,
water,wat_glacier_short_step,output,iloc,0,int,3,
water,wat_glacier_short_step,output,jloc,0,int,5,
water,wat_glacier_short_step,output,imelt,-2,int,2,
water,wat_glacier_short_step,output,imelt,-1,int,2,
water,wat_glacier_short_step,output,imelt,0,int,2,
water,wat_glacier_short_step,output,dt,0,real,6.000000000E+01,42700000
water,wat_glacier_short_step,output,uu,0,real,3.500000000E+00,40600000
water,wat_glacier_short_step,output,vv,0,real,-2.250000000E+00,C0100000
water,wat_glacier_short_step,output,fcev,0,real,4.500000000E+01,42340000
water,wat_glacier_short_step,output,fctr,0,real,3.000000000E+01,41F00000
water,wat_glacier_short_step,output,qprecc,0,real,1.499999962E-05,377BA882
water,wat_glacier_short_step,output,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_glacier_short_step,output,elai,0,real,3.000000000E+00,40400000
water,wat_glacier_short_step,output,esai,0,real,5.000000000E-01,3F000000
water,wat_glacier_short_step,output,sfctmp,0,real,2.680000000E+02,43860000
water,wat_glacier_short_step,output,qvap,0,real,9.999999975E-07,358637BD
water,wat_glacier_short_step,output,qdew,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,tg,0,real,2.850000000E+02,438E8000
water,wat_glacier_short_step,output,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_glacier_short_step,output,bdfall,0,real,1.200000000E+02,42F00000
water,wat_glacier_short_step,output,fp,0,real,6.499999762E-01,3F266666
water,wat_glacier_short_step,output,rain,0,real,5.500000043E-05,3866AFCD
water,wat_glacier_short_step,output,snow,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qsnow,0,real,2.999999924E-05,37FBA882
water,wat_glacier_short_step,output,qrain,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,snowhin,0,real,3.000000106E-07,34A10FB0
water,wat_glacier_short_step,output,latheav,0,real,2.510400000E+06,4A193900
water,wat_glacier_short_step,output,latheag,0,real,2.510400000E+06,4A193900
water,wat_glacier_short_step,output,dx,0,real,3.000000000E+03,453B8000
water,wat_glacier_short_step,output,tdfracmp,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,frozen_canopy,0,int,0,
water,wat_glacier_short_step,output,frozen_ground,0,int,0,
water,wat_glacier_short_step,output,croplu,0,int,0,
water,wat_glacier_short_step,output,irrfra,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,mifac,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,fifac,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,zsoil,1,real,-1.000000015E-01,BDCCCCCD
water,wat_glacier_short_step,output,zsoil,2,real,-4.000000060E-01,BECCCCCD
water,wat_glacier_short_step,output,zsoil,3,real,-1.000000000E+00,BF800000
water,wat_glacier_short_step,output,zsoil,4,real,-2.000000000E+00,C0000000
water,wat_glacier_short_step,output,btrani,1,real,5.500000119E-01,3F0CCCCD
water,wat_glacier_short_step,output,btrani,2,real,3.000000119E-01,3E99999A
water,wat_glacier_short_step,output,btrani,3,real,1.500000060E-01,3E19999A
water,wat_glacier_short_step,output,btrani,4,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,smceq,1,real,2.099999934E-01,3E570A3D
water,wat_glacier_short_step,output,smceq,2,real,2.300000042E-01,3E6B851F
water,wat_glacier_short_step,output,smceq,3,real,2.500000000E-01,3E800000
water,wat_glacier_short_step,output,smceq,4,real,2.700000107E-01,3E8A3D71
water,wat_glacier_short_step,output,ficeold,-2,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,ficeold,-1,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,ficeold,0,real,9.900000095E-01,3F7D70A4
water,wat_glacier_short_step,output,isnow,0,int,-3,
water,wat_glacier_short_step,output,ponding,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,canliq,0,real,3.989244699E-01,3ECC3FD4
water,wat_glacier_short_step,output,canice,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,tv,0,real,2.855000000E+02,438EC000
water,wat_glacier_short_step,output,snowh,0,real,1.110272598E+01,4131A4C4
water,wat_glacier_short_step,output,sneqv,0,real,5.000000000E+03,459C4000
water,wat_glacier_short_step,output,snice,-2,real,2.229176331E+01,41B25588
water,wat_glacier_short_step,output,snice,-1,real,8.916728973E+01,42B255A7
water,wat_glacier_short_step,output,snice,0,real,4.838541016E+03,45973454
water,wat_glacier_short_step,output,snliq,-2,real,2.083347142E-01,3E5555B2
water,wat_glacier_short_step,output,snliq,-1,real,8.333388567E-01,3F5555B2
water,wat_glacier_short_step,output,snliq,0,real,4.895832825E+01,4243D554
water,wat_glacier_short_step,output,stc,-2,real,2.700000000E+02,43870000
water,wat_glacier_short_step,output,stc,-1,real,2.700007324E+02,43870018
water,wat_glacier_short_step,output,stc,0,real,2.700029297E+02,43870060
water,wat_glacier_short_step,output,stc,1,real,2.850000000E+02,438E8000
water,wat_glacier_short_step,output,stc,2,real,2.840000000E+02,438E0000
water,wat_glacier_short_step,output,stc,3,real,2.830000000E+02,438D8000
water,wat_glacier_short_step,output,stc,4,real,2.820000000E+02,438D0000
water,wat_glacier_short_step,output,zsnso,-2,real,-5.000000075E-02,BD4CCCCD
water,wat_glacier_short_step,output,zsnso,-1,real,-2.500000000E-01,BE800000
water,wat_glacier_short_step,output,zsnso,0,real,-1.110272598E+01,C131A4C4
water,wat_glacier_short_step,output,zsnso,1,real,-1.120272636E+01,C1333E5E
water,wat_glacier_short_step,output,zsnso,2,real,-1.150272655E+01,C1380B2B
water,wat_glacier_short_step,output,zsnso,3,real,-1.210272694E+01,C141A4C5
water,wat_glacier_short_step,output,zsnso,4,real,-1.310272694E+01,C151A4C5
water,wat_glacier_short_step,output,dzsnso,-2,real,5.000000075E-02,3D4CCCCD
water,wat_glacier_short_step,output,dzsnso,-1,real,2.000000030E-01,3E4CCCCD
water,wat_glacier_short_step,output,dzsnso,0,real,1.085272598E+01,412DA4C4
water,wat_glacier_short_step,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
water,wat_glacier_short_step,output,dzsnso,2,real,3.000000119E-01,3E99999A
water,wat_glacier_short_step,output,dzsnso,3,real,6.000000238E-01,3F19999A
water,wat_glacier_short_step,output,dzsnso,4,real,1.000000000E+00,3F800000
water,wat_glacier_short_step,output,sh2o,1,real,1.800045818E-01,3E38531F
water,wat_glacier_short_step,output,sh2o,2,real,2.099991590E-01,3E570A05
water,wat_glacier_short_step,output,sh2o,3,real,2.399993390E-01,3E75C263
water,wat_glacier_short_step,output,sh2o,4,real,2.599994540E-01,3E851EA6
water,wat_glacier_short_step,output,sice,1,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,sice,2,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,sice,3,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,sice,4,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,smc,1,real,1.800045818E-01,3E38531F
water,wat_glacier_short_step,output,smc,2,real,2.099991590E-01,3E570A05
water,wat_glacier_short_step,output,smc,3,real,2.399993390E-01,3E75C263
water,wat_glacier_short_step,output,smc,4,real,2.599994540E-01,3E851EA6
water,wat_glacier_short_step,output,zwt,0,real,-2.500000000E+00,C0200000
water,wat_glacier_short_step,output,wa,0,real,4.900000000E+03,45992000
water,wat_glacier_short_step,output,wt,0,real,4.900000000E+03,45992000
water,wat_glacier_short_step,output,wslake,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,smcwtd,0,real,3.000000119E-01,3E99999A
water,wat_glacier_short_step,output,deeprech,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,rech,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qtldrn,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,iramtfi,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,iramtmi,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,irfirate,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,irmirate,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,acc_qinsur,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,acc_qseva,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,acc_etrani,1,real,6.572657973E-09,31E1D5B6
water,wat_glacier_short_step,output,acc_etrani,2,real,3.585086228E-09,31765D81
water,wat_glacier_short_step,output,acc_etrani,3,real,1.792543114E-09,30F65D81
water,wat_glacier_short_step,output,acc_etrani,4,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,cmc,0,real,3.989244699E-01,3ECC3FD4
water,wat_glacier_short_step,output,ecan,0,real,1.792542935E-05,37965E91
water,wat_glacier_short_step,output,etran,0,real,1.195028653E-05,37487E17
water,wat_glacier_short_step,output,fwet,0,real,1.000000000E+00,3F800000
water,wat_glacier_short_step,output,runsrf,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,runsub,0,real,4.000019836E+02,43C80041
water,wat_glacier_short_step,output,qin,0,real,-3.125000000E+01,C1FA0000
water,wat_glacier_short_step,output,qdis,0,real,1.775000000E+01,418E0000
water,wat_glacier_short_step,output,ponding1,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,ponding2,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qsnbot,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qsnsub,0,real,9.999999975E-07,358637BD
water,wat_glacier_short_step,output,qsnfro,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qsubc,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qfroc,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qfrzc,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qmeltc,0,real,0.000000000E+00,00000000
water,wat_glacier_short_step,output,qevac,0,real,1.792542935E-05,37965E91
water,wat_glacier_short_step,output,qdewc,0,real,0.000000000E+00,00000000
water,wat_lake_filling,param,smcmax,1,real,4.339999855E-01,3EDE353F
water,wat_lake_filling,param,smcmax,2,real,4.390000105E-01,3EE0C49C
water,wat_lake_filling,param,smcmax,3,real,4.449999928E-01,3EE3D70A
water,wat_lake_filling,param,smcmax,4,real,4.510000050E-01,3EE6E979
water,wat_lake_filling,param,smcwlt,1,real,4.699999839E-02,3D408312
water,wat_lake_filling,param,smcwlt,2,real,5.099999905E-02,3D50E560
water,wat_lake_filling,param,smcwlt,3,real,5.499999970E-02,3D6147AE
water,wat_lake_filling,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
water,wat_lake_filling,param,bexp,1,real,4.739999771E+00,4097AE14
water,wat_lake_filling,param,bexp,2,real,4.900000095E+00,409CCCCD
water,wat_lake_filling,param,bexp,3,real,5.050000191E+00,40A1999A
water,wat_lake_filling,param,bexp,4,real,5.199999809E+00,40A66666
water,wat_lake_filling,param,dksat,1,real,5.230000170E-06,36AF7D5C
water,wat_lake_filling,param,dksat,2,real,4.900000022E-06,36A46AAE
water,wat_lake_filling,param,dksat,3,real,4.550000085E-06,3698AC34
water,wat_lake_filling,param,dksat,4,real,4.200000149E-06,368CEDBA
water,wat_lake_filling,param,dwsat,1,real,3.579999975E-05,381627F5
water,wat_lake_filling,param,dwsat,2,real,3.400000060E-05,380E9B39
water,wat_lake_filling,param,dwsat,3,real,3.199999992E-05,380637BD
water,wat_lake_filling,param,dwsat,4,real,3.049999941E-05,37FFDA40
water,wat_lake_filling,param,kdt,0,real,3.137000084E+00,4048C49C
water,wat_lake_filling,param,frzx,0,real,1.518999934E-01,3E1B8BAC
water,wat_lake_filling,param,slope,0,real,1.000000015E-01,3DCCCCCD
water,wat_lake_filling,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
water,wat_lake_filling,param,ssi,0,real,2.999999933E-02,3CF5C28F
water,wat_lake_filling,param,snow_ret_fac,0,real,4.999999874E-05,3851B717
water,wat_lake_filling,param,timean,0,real,1.050000000E+01,41280000
water,wat_lake_filling,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
water,wat_lake_filling,param,nroot,0,int,3,
water,wat_lake_filling,param,urban_flag,0,int,0,
water,wat_lake_filling,input,nsnow,0,int,3,
water,wat_lake_filling,input,nsoil,0,int,4,
water,wat_lake_filling,input,vegtyp,0,int,11,
water,wat_lake_filling,input,ist,0,int,2,
water,wat_lake_filling,input,iloc,0,int,3,
water,wat_lake_filling,input,jloc,0,int,5,
water,wat_lake_filling,input,imelt,-2,int,2,
water,wat_lake_filling,input,imelt,-1,int,2,
water,wat_lake_filling,input,imelt,0,int,2,
water,wat_lake_filling,input,dt,0,real,1.800000000E+03,44E10000
water,wat_lake_filling,input,uu,0,real,3.500000000E+00,40600000
water,wat_lake_filling,input,vv,0,real,-2.250000000E+00,C0100000
water,wat_lake_filling,input,fcev,0,real,4.500000000E+01,42340000
water,wat_lake_filling,input,fctr,0,real,3.000000000E+01,41F00000
water,wat_lake_filling,input,qprecc,0,real,1.499999962E-05,377BA882
water,wat_lake_filling,input,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_lake_filling,input,elai,0,real,3.000000000E+00,40400000
water,wat_lake_filling,input,esai,0,real,5.000000000E-01,3F000000
water,wat_lake_filling,input,sfctmp,0,real,2.850000000E+02,438E8000
water,wat_lake_filling,input,qvap,0,real,1.200000042E-05,3749539C
water,wat_lake_filling,input,qdew,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,tg,0,real,2.850000000E+02,438E8000
water,wat_lake_filling,input,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_lake_filling,input,bdfall,0,real,1.200000000E+02,42F00000
water,wat_lake_filling,input,fp,0,real,6.499999762E-01,3F266666
water,wat_lake_filling,input,rain,0,real,5.500000043E-05,3866AFCD
water,wat_lake_filling,input,snow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,qsnow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,qrain,0,real,3.999999899E-05,3827C5AC
water,wat_lake_filling,input,snowhin,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,latheav,0,real,2.510400000E+06,4A193900
water,wat_lake_filling,input,latheag,0,real,2.510400000E+06,4A193900
water,wat_lake_filling,input,dx,0,real,3.000000000E+03,453B8000
water,wat_lake_filling,input,tdfracmp,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,frozen_canopy,0,int,0,
water,wat_lake_filling,input,frozen_ground,0,int,0,
water,wat_lake_filling,input,croplu,0,int,0,
water,wat_lake_filling,input,irrfra,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,mifac,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,fifac,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
water,wat_lake_filling,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
water,wat_lake_filling,input,zsoil,3,real,-1.000000000E+00,BF800000
water,wat_lake_filling,input,zsoil,4,real,-2.000000000E+00,C0000000
water,wat_lake_filling,input,btrani,1,real,5.500000119E-01,3F0CCCCD
water,wat_lake_filling,input,btrani,2,real,3.000000119E-01,3E99999A
water,wat_lake_filling,input,btrani,3,real,1.500000060E-01,3E19999A
water,wat_lake_filling,input,btrani,4,real,0.000000000E+00,00000000
water,wat_lake_filling,input,smceq,1,real,2.099999934E-01,3E570A3D
water,wat_lake_filling,input,smceq,2,real,2.300000042E-01,3E6B851F
water,wat_lake_filling,input,smceq,3,real,2.500000000E-01,3E800000
water,wat_lake_filling,input,smceq,4,real,2.700000107E-01,3E8A3D71
water,wat_lake_filling,input,ficeold,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,ficeold,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,ficeold,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,isnow,0,int,0,
water,wat_lake_filling,input,ponding,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,canliq,0,real,4.000000060E-01,3ECCCCCD
water,wat_lake_filling,input,canice,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,tv,0,real,2.855000000E+02,438EC000
water,wat_lake_filling,input,snowh,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,sneqv,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snice,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snice,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snice,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snliq,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snliq,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,snliq,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,stc,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,stc,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,stc,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,stc,1,real,2.850000000E+02,438E8000
water,wat_lake_filling,input,stc,2,real,2.840000000E+02,438E0000
water,wat_lake_filling,input,stc,3,real,2.830000000E+02,438D8000
water,wat_lake_filling,input,stc,4,real,2.820000000E+02,438D0000
water,wat_lake_filling,input,zsnso,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,zsnso,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,zsnso,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
water,wat_lake_filling,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
water,wat_lake_filling,input,zsnso,3,real,-1.000000000E+00,BF800000
water,wat_lake_filling,input,zsnso,4,real,-2.000000000E+00,C0000000
water,wat_lake_filling,input,dzsnso,-2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,dzsnso,-1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,dzsnso,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
water,wat_lake_filling,input,dzsnso,2,real,3.000000119E-01,3E99999A
water,wat_lake_filling,input,dzsnso,3,real,6.000000238E-01,3F19999A
water,wat_lake_filling,input,dzsnso,4,real,1.000000000E+00,3F800000
water,wat_lake_filling,input,sh2o,1,real,1.800000072E-01,3E3851EC
water,wat_lake_filling,input,sh2o,2,real,2.099999934E-01,3E570A3D
water,wat_lake_filling,input,sh2o,3,real,2.399999946E-01,3E75C28F
water,wat_lake_filling,input,sh2o,4,real,2.599999905E-01,3E851EB8
water,wat_lake_filling,input,sice,1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,sice,2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,sice,3,real,0.000000000E+00,00000000
water,wat_lake_filling,input,sice,4,real,0.000000000E+00,00000000
water,wat_lake_filling,input,smc,1,real,1.800000072E-01,3E3851EC
water,wat_lake_filling,input,smc,2,real,2.099999934E-01,3E570A3D
water,wat_lake_filling,input,smc,3,real,2.399999946E-01,3E75C28F
water,wat_lake_filling,input,smc,4,real,2.599999905E-01,3E851EB8
water,wat_lake_filling,input,zwt,0,real,-2.500000000E+00,C0200000
water,wat_lake_filling,input,wa,0,real,4.900000000E+03,45992000
water,wat_lake_filling,input,wt,0,real,4.900000000E+03,45992000
water,wat_lake_filling,input,wslake,0,real,1.200000000E+03,44960000
water,wat_lake_filling,input,smcwtd,0,real,3.000000119E-01,3E99999A
water,wat_lake_filling,input,deeprech,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,rech,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,qtldrn,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,iramtfi,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,iramtmi,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,irfirate,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,irmirate,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_qinsur,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_qseva,0,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_etrani,1,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_etrani,2,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_etrani,3,real,0.000000000E+00,00000000
water,wat_lake_filling,input,acc_etrani,4,real,0.000000000E+00,00000000
water,wat_lake_filling,input,cmc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,ecan,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,etran,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,fwet,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,runsrf,0,real,1.150000000E+01,41380000
water,wat_lake_filling,input,runsub,0,real,7.500000000E+00,40F00000
water,wat_lake_filling,input,qin,0,real,-3.125000000E+01,C1FA0000
water,wat_lake_filling,input,qdis,0,real,1.775000000E+01,418E0000
water,wat_lake_filling,input,ponding1,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,ponding2,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qsnbot,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qsnsub,0,real,-3.500000000E+00,C0600000
water,wat_lake_filling,input,qsnfro,0,real,-6.250000000E+00,C0C80000
water,wat_lake_filling,input,qsubc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qfroc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qfrzc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qmeltc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qevac,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,input,qdewc,0,real,-9.990000000E+02,C479C000
water,wat_lake_filling,probe,qsnsub,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,qseva,0,real,1.200000042E-05,3749539C
water,wat_lake_filling,probe,qsnfro,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,qsdew,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,ponding1_in,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,ponding2_in,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,isnow_post_snow,0,int,0,
water,wat_lake_filling,probe,sneqv_post_snow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,snoflow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,qsnbot,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,ponding1,0,real,0.000000000E+00,00000000
water,wat_lake_filling,probe,ponding2,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,nsnow,0,int,3,
water,wat_lake_filling,output,nsoil,0,int,4,
water,wat_lake_filling,output,vegtyp,0,int,11,
water,wat_lake_filling,output,ist,0,int,2,
water,wat_lake_filling,output,iloc,0,int,3,
water,wat_lake_filling,output,jloc,0,int,5,
water,wat_lake_filling,output,imelt,-2,int,2,
water,wat_lake_filling,output,imelt,-1,int,2,
water,wat_lake_filling,output,imelt,0,int,2,
water,wat_lake_filling,output,dt,0,real,1.800000000E+03,44E10000
water,wat_lake_filling,output,uu,0,real,3.500000000E+00,40600000
water,wat_lake_filling,output,vv,0,real,-2.250000000E+00,C0100000
water,wat_lake_filling,output,fcev,0,real,4.500000000E+01,42340000
water,wat_lake_filling,output,fctr,0,real,3.000000000E+01,41F00000
water,wat_lake_filling,output,qprecc,0,real,1.499999962E-05,377BA882
water,wat_lake_filling,output,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_lake_filling,output,elai,0,real,3.000000000E+00,40400000
water,wat_lake_filling,output,esai,0,real,5.000000000E-01,3F000000
water,wat_lake_filling,output,sfctmp,0,real,2.850000000E+02,438E8000
water,wat_lake_filling,output,qvap,0,real,1.200000042E-05,3749539C
water,wat_lake_filling,output,qdew,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,tg,0,real,2.850000000E+02,438E8000
water,wat_lake_filling,output,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_lake_filling,output,bdfall,0,real,1.200000000E+02,42F00000
water,wat_lake_filling,output,fp,0,real,6.499999762E-01,3F266666
water,wat_lake_filling,output,rain,0,real,5.500000043E-05,3866AFCD
water,wat_lake_filling,output,snow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,qsnow,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,qrain,0,real,3.999999899E-05,3827C5AC
water,wat_lake_filling,output,snowhin,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,latheav,0,real,2.510400000E+06,4A193900
water,wat_lake_filling,output,latheag,0,real,2.510400000E+06,4A193900
water,wat_lake_filling,output,dx,0,real,3.000000000E+03,453B8000
water,wat_lake_filling,output,tdfracmp,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,frozen_canopy,0,int,0,
water,wat_lake_filling,output,frozen_ground,0,int,0,
water,wat_lake_filling,output,croplu,0,int,0,
water,wat_lake_filling,output,irrfra,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,mifac,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,fifac,0,real,0.000000000E+00,00000000
water,wat_lake_filling,output,zsoil,1,real,-1.000000015E-01,BDCCCCCD
water,wat_lake_filling,output,zsoil,2,real,-4.000000060E-01,BECCCCCD
water,wat_lake_filling,output,zsoil,3,real,-1.000000000E+00,BF800000
