phase,run,case,column,k,first_step,cu_used,dt_s,rho_kg_m3,dz_m,temperature_k,qrcuten,qscuten,qicuten,qccuten,qv,qc,qr,qi,qs,qg,qh,qndrop_per_kg,qnr_per_kg,qni_per_kg,qns_per_kg,qng_per_kg,qnh_per_kg,qnn_per_kg,qvolg_m3_per_kg,qvolh_m3_per_kg,rainnc,rainncv,snownc,snowncv,graupelnc,graupelncv,hailnc,hailncv,sr,ice_surface_export
before,1,6,6,5,1,0, 5.0000000000000000E-001, 1.1499999761581421E+000, 3.1700000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 4.4205069571034983E-005, 1.3261521417007316E-005, 3.0943549063522369E-005, 3.5364057112019509E-005, 2.6523042834014632E-005, 0.0000000000000000E+000, 1.3868736572265625E+003, 4.6229122924804688E+002, 9.7081152343750000E+003, 2.1336518554687500E+003, 9.7896960449218750E+002, 4.5000000000000000E+008, 6.8007800280156516E-008, 3.1203580164174127E-008, 2.5999999046325684E-001,-9.0000000000000000E+000, 1.5999999642372131E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 8.9999996125698090E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,1,1,6,1,0, 5.0000000000000000E-001, 1.0850000381469727E+000, 3.2000000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 6.0000002384185791E-002,-9.0000000000000000E+000, 3.9999999105930328E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,2,2,6,1,0, 5.0000000000000000E-001, 1.0910000801086426E+000, 3.2200000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 7.3012837674468756E-005, 1.4602567534893751E-004, 5.8410267229191959E-005, 1.1682053445838392E-004, 1.5576071746181697E-004, 1.0221797128906474E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1999999880790710E-001,-9.0000000000000000E+000, 1.2000000476837158E-001,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000, 4.9999997019767761E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,3,3,6,1,0, 5.0000000000000000E-001, 1.0970000028610229E+000, 3.2400000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 4.8675221478333697E-005, 2.9205135069787502E-004, 7.3012837674468756E-005, 1.9470088591333479E-004, 3.4072654671035707E-004, 3.8940177182666957E-004, 2.1682280273437500E+003, 1.5584229736328125E+003, 3.6137138671875000E+003, 1.0389485351562500E+004, 4.5682407226562500E+003, 2.9183947753906250E+003, 4.5000000000000000E+008, 8.5609684674636810E-007, 5.4691258810635190E-007, 2.3000000417232513E-001,-9.0000000000000000E+000, 1.2999999523162842E-001,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000, 5.9999998658895493E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,4,4,6,1,0, 5.0000000000000000E-001, 1.1030000448226929E+000, 3.2600000000000000E+002, 2.6000000000000000E+002, 3.7947011151118204E-005, 2.8973505322937854E-005, 1.8973505575559102E-005, 2.2973505110712722E-005, 8.3000008016824722E-003, 2.2433760022977367E-005, 4.9735044740373269E-005, 3.3407264709239826E-005, 5.7301280321553349E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+007, 8.0000000000000000E+004, 1.5000000000000000E+005, 6.0000000000000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4000000953674316E-001,-9.0000000000000000E+000, 1.4000000059604645E-001,-9.0000000000000000E+000, 9.0000003576278687E-002,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,5,5,6,1,0, 5.0000000000000000E-001, 1.1090000867843628E+000, 3.2800000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 9.9199998658150434E-004, 2.2399998852051795E-004, 7.0799997774884105E-004, 1.0619999375194311E-003, 1.2319999514147639E-003, 0.0000000000000000E+000, 1.7792819213867188E+002, 4.4641483306884766E+001, 1.2698907470703125E+003, 3.9684085083007812E+002, 2.6948211669921875E+002, 4.5000000000000000E+008, 2.2124997940409230E-006, 1.5024389767859248E-006, 2.5000000000000000E-001,-9.0000000000000000E+000, 1.5000000596046448E-001,-9.0000000000000000E+000, 9.9999994039535522E-002,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,6,6,6,1,0, 5.0000000000000000E-001, 1.1150000095367432E+000, 3.3000000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.5999999046325684E-001,-9.0000000000000000E+000, 1.5999999642372131E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 8.9999996125698090E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,1,1,7,1,0, 5.0000000000000000E-001, 1.0499999523162842E+000, 3.3300000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 6.0000002384185791E-002,-9.0000000000000000E+000, 3.9999999105930328E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,2,2,7,1,0, 5.0000000000000000E-001, 1.0559999942779541E+000, 3.3500000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 1.2529053492471576E-004, 2.5058106984943151E-004, 1.0023242793977261E-004, 2.0046485587954521E-004, 2.6728646480478346E-004, 1.7540674889460206E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1999999880790710E-001,-9.0000000000000000E+000, 1.2000000476837158E-001,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000, 4.9999997019767761E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,3,3,7,1,0, 5.0000000000000000E-001, 1.0619999170303345E+000, 3.3700000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 8.3527018432505429E-005, 5.0116213969886303E-004, 1.2529053492471576E-004, 3.3410807373002172E-004, 5.8468914357945323E-004, 6.6821614746004343E-004, 3.0250625000000000E+003, 2.0965598144531250E+003, 5.0417709960937500E+003, 1.3977064453125000E+004, 5.8099438476562500E+003, 3.8345854492187500E+003, 4.5000000000000000E+008, 1.3888103467252222E-006, 9.1662025170080597E-007, 2.3000000417232513E-001,-9.0000000000000000E+000, 1.2999999523162842E-001,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000, 5.9999998658895493E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,4,4,7,1,0, 5.0000000000000000E-001, 1.0679999589920044E+000, 3.3900000000000000E+002, 2.6000000000000000E+002, 3.9341080992016941E-005, 2.9670540243387222E-005, 1.9670540496008471E-005, 2.3670540031162091E-005, 8.3500007167458534E-003, 2.4176350052584894E-005, 5.6705401220824569E-005, 3.5846889659296721E-005, 6.2529055867344141E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+007, 8.0000000000000000E+004, 1.5000000000000000E+005, 6.0000000000000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4000000953674316E-001,-9.0000000000000000E+000, 1.4000000059604645E-001,-9.0000000000000000E+000, 9.0000003576278687E-002,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,5,5,7,1,0, 5.0000000000000000E-001, 1.0740000009536743E+000, 3.4100000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 1.0239999974146485E-003, 2.2799998987466097E-004, 7.2600005660206079E-004, 1.0890000266954303E-003, 1.2540000025182962E-003, 0.0000000000000000E+000, 1.5661637878417969E+002, 3.8746238708496094E+001, 1.1103857421875000E+003, 3.4699554443359375E+002, 2.3389498901367188E+002, 4.5000000000000000E+008, 2.2687499949824996E-006, 1.5292682746803621E-006, 2.5000000000000000E-001,-9.0000000000000000E+000, 1.5000000596046448E-001,-9.0000000000000000E+000, 9.9999994039535522E-002,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,6,6,7,1,0, 5.0000000000000000E-001, 1.0799999237060547E+000, 3.4300000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 9.2941154434811324E-005, 2.7882348149432801E-005, 6.5058804466389120E-005, 7.4352923547849059E-005, 5.5764696298865601E-005, 0.0000000000000000E+000, 1.4772867431640625E+003, 4.9242895507812500E+002, 1.0341006835937500E+004, 2.2727487792968750E+003, 1.0427906494140625E+003, 4.5000000000000000E+008, 1.4298639428034221E-007, 6.5605526344825194E-008, 2.5999999046325684E-001,-9.0000000000000000E+000, 1.5999999642372131E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 8.9999996125698090E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,1,1,8,1,0, 5.0000000000000000E-001, 1.0149999856948853E+000, 3.4600000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 6.0000002384185791E-002,-9.0000000000000000E+000, 3.9999999105930328E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,2,2,8,1,0, 5.0000000000000000E-001, 1.0210000276565552E+000, 3.4800000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 1.5000000712461770E-004, 3.0000001424923539E-004, 1.1999999696854502E-004, 2.3999999393709004E-004, 3.1999999191612005E-004, 2.0999999833293259E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1999999880790710E-001,-9.0000000000000000E+000, 1.2000000476837158E-001,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000, 4.9999997019767761E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,3,3,8,1,0, 5.0000000000000000E-001, 1.0269999504089355E+000, 3.5000000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 9.9999997473787516E-005, 6.0000002849847078E-004, 1.5000000712461770E-004, 3.9999998989515007E-004, 6.9999997504055500E-004, 7.9999997979030013E-004, 2.9841540527343750E+003, 2.0040944824218750E+003, 4.9735908203125000E+003, 1.3360627929687500E+004, 5.2660136718750000E+003, 3.5819379882812500E+003, 4.5000000000000000E+008, 1.5765765510877827E-006, 1.0723859986683237E-006, 2.3000000417232513E-001,-9.0000000000000000E+000, 1.2999999523162842E-001,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000, 5.9999998658895493E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,4,4,8,1,0, 5.0000000000000000E-001, 1.0329999923706055E+000, 3.5200000000000000E+002, 2.6000000000000000E+002, 4.0000002627493814E-005, 3.0000001061125658E-005, 2.0000001313746907E-005, 2.4000000848900527E-005, 8.4000006318092346E-003, 2.4999999368446879E-005, 5.9999998484272510E-005, 3.6999997973907739E-005, 6.5000000176951289E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+007, 8.0000000000000000E+004, 1.5000000000000000E+005, 6.0000000000000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4000000953674316E-001,-9.0000000000000000E+000, 1.4000000059604645E-001,-9.0000000000000000E+000, 9.0000003576278687E-002,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,5,5,8,1,0, 5.0000000000000000E-001, 1.0390000343322754E+000, 3.5400000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 1.0559998918324709E-003, 2.3199999122880399E-004, 7.4400001903995872E-004, 1.1159999994561076E-003, 1.2759999372065067E-003, 0.0000000000000000E+000, 1.3883393859863281E+002, 3.3890441894531250E+001, 9.7814831542968750E+002, 3.0567132568359375E+002, 2.0458253479003906E+002, 4.5000000000000000E+008, 2.3249999685504008E-006, 1.5560974588879617E-006, 2.5000000000000000E-001,-9.0000000000000000E+000, 1.5000000596046448E-001,-9.0000000000000000E+000, 9.9999994039535522E-002,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,6,6,8,1,0, 5.0000000000000000E-001, 1.0449999570846558E+000, 3.5600000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 1.3476469030138105E-004, 4.0429407818010077E-005, 9.4335278845392168E-005, 1.0781175660667941E-004, 8.0858815636020154E-005, 0.0000000000000000E+000, 1.5246799316406250E+003, 5.0822665405273438E+002, 1.0672759765625000E+004, 2.3456616210937500E+003, 1.0762446289062500E+003, 4.5000000000000000E+008, 2.0733030225983384E-007, 9.5128015686896106E-008, 2.5999999046325684E-001,-9.0000000000000000E+000, 1.5999999642372131E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 8.9999996125698090E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,1,1,9,1,0, 5.0000000000000000E-001, 9.8000001907348633E-001, 3.5900000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001,-9.0000000000000000E+000, 1.0999999940395355E-001,-9.0000000000000000E+000, 6.0000002384185791E-002,-9.0000000000000000E+000, 3.9999999105930328E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,2,2,9,1,0, 5.0000000000000000E-001, 9.8600000143051147E-001, 3.6100000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 1.2529053492471576E-004, 2.5058106984943151E-004, 1.0023242793977261E-004, 2.0046485587954521E-004, 2.6728646480478346E-004, 1.7540674889460206E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1999999880790710E-001,-9.0000000000000000E+000, 1.2000000476837158E-001,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000, 4.9999997019767761E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,3,3,9,1,0, 5.0000000000000000E-001, 9.9200004339218140E-001, 3.6300000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 8.3527018432505429E-005, 5.0116213969886303E-004, 1.2529053492471576E-004, 3.3410807373002172E-004, 5.8468914357945323E-004, 6.6821614746004343E-004, 2.0780759277343750E+003, 1.3577175292968750E+003, 3.4634602050781250E+003, 9.0514501953125000E+003, 3.3918708496093750E+003, 2.3725947265625000E+003, 4.5000000000000000E+008, 1.2520109748948016E-006, 8.7577478780076490E-007, 2.3000000417232513E-001,-9.0000000000000000E+000, 1.2999999523162842E-001,-9.0000000000000000E+000, 7.9999998211860657E-002,-9.0000000000000000E+000, 5.9999998658895493E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
before,1,4,4,9,1,0, 5.0000000000000000E-001, 9.9800002574920654E-001, 3.6500000000000000E+002, 2.6000000000000000E+002, 3.9341080992016941E-005, 2.9670540243387222E-005, 1.9670540496008471E-005, 2.3670540031162091E-005, 8.4500005468726158E-003, 2.4176350052584894E-005, 5.6705401220824569E-005, 3.5846889659296721E-005, 6.2529055867344141E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0000000000000000E+007, 8.0000000000000000E+004, 1.5000000000000000E+005, 6.0000000000000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4000000953674316E-001,-9.0000000000000000E+000, 1.4000000059604645E-001,-9.0000000000000000E+000, 9.0000003576278687E-002,-9.0000000000000000E+000, 7.0000000298023224E-002,-9.0000000000000000E+000,-9.0000000000000000E+000, 0.0000000000000000E+000
