case_index,k,delt,c1sn,c2sn,isice,ivgtyp,seaice,gsw,tabs,tsnav,prcpms,newsnms,vegfra,lai,sat,soilt,snowfallac,alb_snow,alb_snow_free,snowrat,grauprat,icerat,curat,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhosnfall_before,cst_before,alb_before,emiss_before,znt_before,ts1d,snhei_crit,snhei_crit_newsn,zntsn,snow_mosaic,snfr,newsn,newsnowratio,snowfracnewsn,rhonewsn,smelt,rainf,rsm,dd1,infiltr,vegfrac,drip,dripsn,dripliq,smf,interw,intersn,infwater,intwratio,gswnew,gswin,albice,albsn,emissn,emiss_snowfree,keep_snow_albedo,snowfrac2,iland_after,snwe_after,snhei_after,snowfrac_after,rhosn_after,rhosnfall_after,cst_after,alb_after,emiss_after,znt_after,tice,rhosice,capice,thdifice
16,1,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,266,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,2,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,266.5,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,3,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,267,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,4,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,267.5,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,5,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,268,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,6,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,268.5,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,7,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,269,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,8,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,269.5,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
16,9,60,0.0299999993,18,24,1,0,95,267,-1,0,0,8,1,0.000500000024,266.5,0,0.649999976,0.200000003,0,0,0,0,1,0.200000003,1.25,0.920000017,160,100,0,0.479999989,0.879999995,0.449999988,270,0.100062504,0.00312500005,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0.0799999982,0,0,0,0,0,0,0,0,95,182.692322,0.200000003,0.537499964,0.980000019,0.879999995,0,0.915759921,24,0.200000003,1.25,0.75,160.041016,100,0,0.519493699,0.955000043,0.449999988,0,0,0,0
17,1,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,265,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,2,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,265.600006,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,3,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,266.200012,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,4,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,266.799988,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,5,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,267.399994,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,6,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,268,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,7,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,268.600006,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,8,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,269.200012,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
17,9,90,0.0260000005,21,24,8,0,65,265,1,0,3.00000011e-06,25,3.66000009,0.000600000028,266,6,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.0500000007,8,0.200000003,1,0.879999995,200,100,0.000199999995,0.360000014,0.879999995,0.100000001,269.799988,0.0800499991,0.00249999994,0.0109999999,0,1,0.0022759994,0.00134818011,1,118.629204,0,0,0,0.000214168016,0,0.25,0,0,0,0,0,1.41680221e-05,0,0,65,101.5625,0.219999999,0.699999988,0.980000019,0.879999995,1,0.98298353,24,0.200255826,1.00200975,0.991491795,199.854172,118.629204,0.000214168016,0.699999988,0.980000019,0.100000001,0,0,0,0
